,From_Node_ID,To_Node_ID,order/service
392,579,362,"[{'IntOrders_id': 4655, 'quantity': 442, 'placed_when': '2017-12-21', 'actual_date': '2018-01-17 00:00:00', 'expected_date': '2018-01-03', 'cost': 9533.54, 'status': 'Delayed', 'prod_id': 338}, {'IntOrders_id': 2726, 'quantity': 900, 'placed_when': '2010-11-26', 'actual_date': '2010-12-22 00:00:00', 'expected_date': '2010-12-17', 'cost': 1.63, 'status': 'Delayed', 'prod_id': 831}, {'IntOrders_id': 3273, 'quantity': 414, 'placed_when': '2003-03-01', 'actual_date': '2003-03-20 00:00:00', 'expected_date': '2003-03-30', 'cost': 81.58, 'status': 'Closed', 'prod_id': 316}, {'IntOrders_id': 5886, 'quantity': 106, 'placed_when': '2005-06-09', 'actual_date': 'Unknown', 'expected_date': '2005-06-29', 'cost': 6054.8, 'status': 'Out For Delivery', 'prod_id': 582}]"
393,513,372,"[{'IntOrders_id': 9962, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 731}]"
394,475,588,"[{'IntOrders_id': 5348, 'quantity': 809, 'placed_when': '1978-12-31', 'actual_date': '1979-01-30 00:00:00', 'expected_date': '1979-01-24', 'cost': 6.34, 'status': 'Delayed', 'prod_id': 338}]"
395,459,348,"[{'IntOrders_id': 2751, 'quantity': 734, 'placed_when': '2008-09-26', 'actual_date': '2008-10-13 00:00:00', 'expected_date': '2008-10-13', 'cost': 208.78, 'status': 'Closed', 'prod_id': 752}]"
396,321,471,"[{'IntOrders_id': 1084, 'quantity': 784, 'placed_when': '1999-04-03', 'actual_date': '1999-04-27 00:00:00', 'expected_date': '1999-04-16', 'cost': 97.34, 'status': 'Delayed', 'prod_id': 641}, {'IntOrders_id': 9236, 'quantity': 638, 'placed_when': '2017-09-27', 'actual_date': '2017-10-27 00:00:00', 'expected_date': '2017-10-20', 'cost': 656.49, 'status': 'Delayed', 'prod_id': 483}]"
397,343,351,"[{'IntOrders_id': 4939, 'quantity': 819, 'placed_when': '1970-01-23', 'actual_date': 'Unknown', 'expected_date': '1970-02-18', 'cost': 6.82, 'status': 'Out For Delivery', 'prod_id': 728}, {'IntOrders_id': 7962, 'quantity': 932, 'placed_when': '2012-04-18', 'actual_date': '2012-05-08 00:00:00', 'expected_date': '2012-05-01', 'cost': 752.2, 'status': 'Delayed', 'prod_id': 320}]"
398,321,394,"[{'IntOrders_id': 6448, 'quantity': 712, 'placed_when': '2005-09-16', 'actual_date': '2005-10-02 00:00:00', 'expected_date': '2005-10-02', 'cost': 579.95, 'status': 'Closed', 'prod_id': 173}]"
399,306,596,"[{'IntOrders_id': 5094, 'quantity': 255, 'placed_when': '1990-01-10', 'actual_date': 'Unknown', 'expected_date': '1990-01-30', 'cost': 7.49, 'status': 'Out For Delivery', 'prod_id': 579}]"
400,362,367,"[{'IntOrders_id': 9965, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 318}]"
401,303,367,"[{'IntOrders_id': 9966, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 195}]"
402,406,367,"[{'IntOrders_id': 9967, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 812}]"
403,372,413,"[{'IntOrders_id': 9968, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 641}]"
404,435,413,"[{'IntOrders_id': 9969, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 661}]"
405,430,413,"[{'IntOrders_id': 9970, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 740}]"
406,305,413,"[{'IntOrders_id': 9971, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 885}]"
407,474,413,"[{'IntOrders_id': 9972, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 930}]"
408,470,413,"[{'IntOrders_id': 9973, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 312}]"
409,394,413,"[{'IntOrders_id': 9974, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 363}]"
410,411,413,"[{'IntOrders_id': 9975, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 534}]"
411,413,430,"[{'IntOrders_id': 9976, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 225}]"
412,329,430,"[{'IntOrders_id': 9977, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 787}]"
413,416,456,"[{'IntOrders_id': 9978, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 773}]"
414,363,456,"[{'IntOrders_id': 9979, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 149}]"
415,549,456,"[{'IntOrders_id': 9980, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 177}]"
416,488,493,"[{'IntOrders_id': 9981, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 801}]"
417,564,493,"[{'IntOrders_id': 9982, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 418}]"
418,530,493,"[{'IntOrders_id': 9983, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 519}]"
419,341,493,"[{'IntOrders_id': 9984, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 582}]"
420,567,493,"[{'IntOrders_id': 9985, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 492}]"
421,527,493,"[{'IntOrders_id': 9986, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 781}]"
422,356,493,"[{'IntOrders_id': 9987, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 827}]"
423,507,493,"[{'IntOrders_id': 9988, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 483}]"
424,311,493,"[{'IntOrders_id': 9989, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 571}]"
425,472,559,"[{'IntOrders_id': 9990, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 858}]"
426,414,559,"[{'IntOrders_id': 9991, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 748}]"
427,362,559,"[{'IntOrders_id': 9992, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 930}]"
428,329,559,"[{'IntOrders_id': 9993, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 473}]"
429,370,559,"[{'IntOrders_id': 9994, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 701}]"
430,459,559,"[{'IntOrders_id': 9995, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 930}]"
431,341,559,"[{'IntOrders_id': 9996, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 173}]"
432,546,559,"[{'IntOrders_id': 9997, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 318}]"
433,335,559,"[{'IntOrders_id': 9998, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 945}]"
434,423,559,"[{'IntOrders_id': 9999, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 177}]"
435,419,351,"[{'IntOrders_id': 10000, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 728}]"
436,559,351,"[{'IntOrders_id': 10001, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 285}]"
437,425,351,"[{'IntOrders_id': 10002, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 492}]"
438,435,351,"[{'IntOrders_id': 10003, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 195}]"
439,438,351,"[{'IntOrders_id': 10004, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 661}]"
440,543,351,"[{'IntOrders_id': 10005, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 160}]"
441,484,351,"[{'IntOrders_id': 10006, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 281}]"
442,509,351,"[{'IntOrders_id': 10007, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 742}]"
443,414,351,"[{'IntOrders_id': 10008, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 549}]"
444,435,513,"[{'IntOrders_id': 10009, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 551}]"
445,559,513,"[{'IntOrders_id': 10010, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 149}]"
446,330,343,"[{'IntOrders_id': 10011, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 930}]"
447,379,343,"[{'IntOrders_id': 10012, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 742}]"
448,372,343,"[{'IntOrders_id': 10013, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 679}]"
449,597,343,"[{'IntOrders_id': 10014, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 291}]"
450,507,343,"[{'IntOrders_id': 10015, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 911}]"
451,508,343,"[{'IntOrders_id': 10016, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 242}]"
452,575,343,"[{'IntOrders_id': 10017, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 483}]"
453,549,343,"[{'IntOrders_id': 10018, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 492}]"
454,404,343,"[{'IntOrders_id': 10019, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 791}]"
455,435,343,"[{'IntOrders_id': 10020, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 731}]"
456,472,352,"[{'IntOrders_id': 10021, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 661}]"
457,471,352,"[{'IntOrders_id': 10022, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 259}]"
458,403,352,"[{'IntOrders_id': 10023, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 862}]"
459,539,352,"[{'IntOrders_id': 10024, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 534}]"
460,540,352,"[{'IntOrders_id': 10025, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 103}]"
461,413,404,"[{'IntOrders_id': 10026, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 933}]"
462,308,404,"[{'IntOrders_id': 10027, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 661}]"
463,423,404,"[{'IntOrders_id': 10028, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 149}]"
464,394,362,"[{'IntOrders_id': 10029, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 772}]"
465,465,362,"[{'IntOrders_id': 10030, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 675}]"
466,530,362,"[{'IntOrders_id': 10031, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 634}]"
467,374,362,"[{'IntOrders_id': 10032, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 259}]"
468,347,362,"[{'IntOrders_id': 10033, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 901}]"
469,356,362,"[{'IntOrders_id': 10034, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 990}]"
470,416,362,"[{'IntOrders_id': 10035, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 952}]"
471,343,319,"[{'IntOrders_id': 10036, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 827}]"
472,375,319,"[{'IntOrders_id': 10037, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 418}]"
473,507,319,"[{'IntOrders_id': 10038, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 534}]"
474,472,405,"[{'IntOrders_id': 10039, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 103}]"
475,493,405,"[{'IntOrders_id': 10040, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 773}]"
476,500,405,"[{'IntOrders_id': 10041, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 661}]"
477,389,405,"[{'IntOrders_id': 10042, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 930}]"
478,352,405,"[{'IntOrders_id': 10043, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 827}]"
479,350,405,"[{'IntOrders_id': 10044, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 534}]"
480,416,405,"[{'IntOrders_id': 10045, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 571}]"
481,397,405,"[{'IntOrders_id': 10046, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 338}]"
482,335,471,"[{'IntOrders_id': 10047, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 217}]"
483,588,471,"[{'IntOrders_id': 10048, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 773}]"
484,406,471,"[{'IntOrders_id': 10049, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 952}]"
485,343,471,"[{'IntOrders_id': 10050, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 679}]"
486,311,471,"[{'IntOrders_id': 10051, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 862}]"
487,507,471,"[{'IntOrders_id': 10052, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 933}]"
488,471,425,"[{'IntOrders_id': 10053, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 752}]"
489,335,425,"[{'IntOrders_id': 10054, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 831}]"
490,527,425,"[{'IntOrders_id': 10055, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 457}]"
491,509,425,"[{'IntOrders_id': 10056, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 125}]"
492,484,425,"[{'IntOrders_id': 10057, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 254}]"
493,474,425,"[{'IntOrders_id': 10058, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 950}]"
494,311,472,"[{'IntOrders_id': 10059, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 885}]"
495,370,472,"[{'IntOrders_id': 10060, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 139}]"
496,474,311,"[{'IntOrders_id': 10061, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 582}]"
497,546,311,"[{'IntOrders_id': 10062, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 827}]"
498,375,311,"[{'IntOrders_id': 10063, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 316}]"
499,352,311,"[{'IntOrders_id': 10064, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 446}]"
500,367,311,"[{'IntOrders_id': 10065, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 483}]"
501,549,311,"[{'IntOrders_id': 10066, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 977}]"
502,417,351,"[{'IntOrders_id': 10067, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 787}]"
503,546,351,"[{'IntOrders_id': 10068, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 804}]"
504,539,351,"[{'IntOrders_id': 10069, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 772}]"
505,430,351,"[{'IntOrders_id': 10070, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 549}]"
506,564,389,"[{'IntOrders_id': 10071, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 930}]"
507,459,389,"[{'IntOrders_id': 10072, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 804}]"
508,335,389,"[{'IntOrders_id': 10073, 'quantity': 766, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': '38.90', 'status': 'Closed', 'prod_id': 125}]"
