Label,ID,Attributes
products,739,"{'product_type': 'I', 'product_name': 'XXX', 'price': 519.3, 'profit_margin (%)': 16, 'capacity': '[405052, 73687, 248199, 236850, 395391, 492253]', 'warehouses': '[1034, 9957, 8717, 4652, 9941, 1429]'}"
products,192,"{'product_type': 'E', 'product_name': 'EEE', 'price': 52.25, 'profit_margin (%)': 7, 'capacity': '[266465, 128736, 138262, 252345, 589217, 114490, 312647]', 'warehouses': '[6857, 8563, 1443, 7334, 2033, 4785, 1832]'}"
products,746,"{'product_type': 'K', 'product_name': 'YYY', 'price': 8102.29, 'profit_margin (%)': 15, 'capacity': '[141091, 421383, 446790, 118327, 86537]', 'warehouses': '[5854, 5795, 1164, 9506, 6818]'}"
products,706,"{'product_type': 'J', 'product_name': 'TTT', 'price': 800.24, 'profit_margin (%)': 26, 'capacity': '[9255, 80854, 594273, 127765, 279809, 335853, 221988, 173430, 198530, 507217]', 'warehouses': '[7794, 1152, 6016, 2614, 6161, 6626, 3227, 5241, 4607, 7196]'}"
products,215,"{'product_type': 'H', 'product_name': 'CCC', 'price': 3.38, 'profit_margin (%)': 43, 'capacity': '[91192, 689055, 31917, 83999, 135974, 126916, 169574, 353356]', 'warehouses': '[4093, 4247, 5241, 1034, 4204, 8563, 1603, 6764]'}"
products,251,"{'product_type': 'M', 'product_name': 'KKK', 'price': 7.69, 'profit_margin (%)': 5, 'capacity': '[402399, 721573, 160239, 288722, 50908]', 'warehouses': '[6406, 9424, 6724, 1603, 9084]'}"
products,102,"{'product_type': 'S', 'product_name': 'III', 'price': 9.77, 'profit_margin (%)': 15, 'capacity': '[39595, 459232, 347749, 301156, 131870, 300564, 398412]', 'warehouses': '[3412, 6353, 2125, 7763, 6142, 2843, 4571]'}"
products,236,"{'product_type': 'I', 'product_name': 'CCC', 'price': 6306.35, 'profit_margin (%)': 28, 'capacity': '[110167, 384724]', 'warehouses': '[4693, 7950]'}"
products,708,"{'product_type': 'O', 'product_name': 'PPP', 'price': 43.24, 'profit_margin (%)': 49, 'capacity': '[28419, 155542, 108839, 186190, 97840, 105653, 260950, 31473]', 'warehouses': '[6229, 5977, 4650, 9168, 1328, 7660, 4094, 5004]'}"
products,748,"{'product_type': 'E', 'product_name': 'BBB', 'price': 8.37, 'profit_margin (%)': 10, 'capacity': '[581637, 95429, 353209, 223990, 233311, 712671, 162398, 359469, 53520]', 'warehouses': '[7352, 2454, 5985, 3514, 4730, 7763, 8671, 3852, 5030]'}"
products,195,"{'product_type': 'W', 'product_name': 'MMM', 'price': 132.72, 'profit_margin (%)': 40, 'capacity': '[643500, 57856, 73490, 134664]', 'warehouses': '[6297, 6641, 4956, 4186]'}"
products,533,"{'product_type': 'L', 'product_name': 'GGG', 'price': 1968.13, 'profit_margin (%)': 48, 'capacity': '[559187, 122467, 421732, 319062]', 'warehouses': '[3773, 7033, 5158, 1169]'}"
products,441,"{'product_type': 'B', 'product_name': 'SSS', 'price': 79.22, 'profit_margin (%)': 25, 'capacity': '[717023, 216566, 243054, 179981, 49340, 216795]', 'warehouses': '[5143, 1704, 8354, 2231, 7237, 4014]'}"
products,559,"{'product_type': 'J', 'product_name': 'VVV', 'price': 1783.64, 'profit_margin (%)': 22, 'capacity': '[500619, 579768, 49756, 139902]', 'warehouses': '[6804, 6052, 4698, 5418]'}"
products,781,"{'product_type': 'Z', 'product_name': 'ZZZ', 'price': 9851.85, 'profit_margin (%)': 6, 'capacity': '[103612]', 'warehouses': '[1141]'}"
products,846,"{'product_type': 'M', 'product_name': 'PPP', 'price': 692.2, 'profit_margin (%)': 27, 'capacity': '[60258, 214579, 820748, 719736, 540770, 587532]', 'warehouses': '[3094, 7940, 2728, 6607, 9509, 7922]'}"
products,690,"{'product_type': 'V', 'product_name': 'RRR', 'price': 2.38, 'profit_margin (%)': 35, 'capacity': '[346027, 131819, 302939, 263806, 437658, 77325, 429889]', 'warehouses': '[1938, 2647, 1442, 5256, 6420, 2805, 4678]'}"
products,104,"{'product_type': 'E', 'product_name': 'WWW', 'price': 9.9, 'profit_margin (%)': 33, 'capacity': '[278731, 622174, 35224, 256454]', 'warehouses': '[4361, 9510, 8235, 2843]'}"
products,125,"{'product_type': 'Q', 'product_name': 'WWW', 'price': 23.8, 'profit_margin (%)': 6, 'capacity': '[128399, 164419, 241176, 38843, 141056, 94682, 408265, 271765]', 'warehouses': '[3640, 3852, 3138, 4213, 4658, 8949, 9042, 2638]'}"
products,678,"{'product_type': 'E', 'product_name': 'DDD', 'price': 605.79, 'profit_margin (%)': 29, 'capacity': '[124501, 64066, 202613, 642688]', 'warehouses': '[9582, 4834, 4792, 2299]'}"
products,224,"{'product_type': 'R', 'product_name': 'DDD', 'price': 5648.33, 'profit_margin (%)': 23, 'capacity': '[18968, 321135, 275774, 381754, 286956, 43565, 381138, 120384, 33555]', 'warehouses': '[9510, 6889, 9509, 5498, 5094, 6063, 8183, 2764, 2798]'}"
products,885,"{'product_type': 'P', 'product_name': 'SSS', 'price': 72.83, 'profit_margin (%)': 13, 'capacity': '[315355, 28346, 284168, 153655, 649944, 337208, 272317, 51040, 201914, 105267]', 'warehouses': '[2125, 7794, 2805, 6110, 8732, 4730, 1544, 2454, 9613, 4698]'}"
products,681,"{'product_type': 'E', 'product_name': 'VVV', 'price': 8.91, 'profit_margin (%)': 9, 'capacity': '[196930, 5493, 186927, 79774]', 'warehouses': '[8836, 8717, 5932, 4895]'}"
products,674,"{'product_type': 'D', 'product_name': 'NNN', 'price': 9.4, 'profit_margin (%)': 36, 'capacity': '[547490, 30618, 169261, 62848, 83626, 215877]', 'warehouses': '[9190, 1085, 2930, 5395, 8094, 2155]'}"
products,265,"{'product_type': 'G', 'product_name': 'UUU', 'price': 87.69, 'profit_margin (%)': 7, 'capacity': '[146547]', 'warehouses': '[4210]'}"
products,468,"{'product_type': 'I', 'product_name': 'PPP', 'price': 172.69, 'profit_margin (%)': 10, 'capacity': '[54544, 290852, 353411]', 'warehouses': '[8096, 2252, 9023]'}"
products,662,"{'product_type': 'P', 'product_name': 'SSS', 'price': 5.94, 'profit_margin (%)': 19, 'capacity': '[158084, 221955, 223138, 110759, 520746, 110394, 369143, 571540]', 'warehouses': '[1205, 7878, 5819, 1784, 8370, 7145, 7196, 9596]'}"
products,310,"{'product_type': 'X', 'product_name': 'DDD', 'price': 4.75, 'profit_margin (%)': 18, 'capacity': '[136227, 21697, 784010]', 'warehouses': '[1557, 7709, 5294]'}"
products,193,"{'product_type': 'O', 'product_name': 'DDD', 'price': 3.43, 'profit_margin (%)': 46, 'capacity': '[368127, 56108]', 'warehouses': '[9975, 9949]'}"
products,320,"{'product_type': 'Y', 'product_name': 'OOO', 'price': 8645.75, 'profit_margin (%)': 47, 'capacity': '[97025, 778484, 133208, 17075, 15460, 190447, 181138, 328557, 418633]', 'warehouses': '[6894, 9596, 6390, 7400, 4099, 7103, 1174, 1810, 6100]'}"
products,226,"{'product_type': 'G', 'product_name': 'LLL', 'price': 781.49, 'profit_margin (%)': 25, 'capacity': '[405411, 267036, 23097, 230864, 332779, 187192, 220103]', 'warehouses': '[7571, 7550, 9300, 3267, 3106, 9615, 1969]'}"
products,593,"{'product_type': 'E', 'product_name': 'BBB', 'price': 1726.36, 'profit_margin (%)': 29, 'capacity': '[630403, 779083, 59310, 923897, 240002, 325292, 338315, 645920, 317136]', 'warehouses': '[1538, 4816, 4371, 5742, 8862, 8671, 8332, 3176, 6536]'}"
products,947,"{'product_type': 'U', 'product_name': 'GGG', 'price': 20.91, 'profit_margin (%)': 6, 'capacity': '[65608, 89060, 333547, 66027, 533756, 197759, 225274]', 'warehouses': '[2161, 5761, 6314, 1526, 7093, 6362, 4394]'}"
products,155,"{'product_type': 'Q', 'product_name': 'CCC', 'price': 1704.76, 'profit_margin (%)': 44, 'capacity': '[533572, 270715, 62944, 476800, 429779, 196981, 171942, 134094, 38227, 362631]', 'warehouses': '[5315, 5509, 6898, 4420, 2727, 4817, 5297, 5294, 2244, 4041]'}"
products,438,"{'product_type': 'M', 'product_name': 'VVV', 'price': 8.87, 'profit_margin (%)': 12, 'capacity': '[80721, 33850, 463241, 27402]', 'warehouses': '[5690, 5498, 2015, 9471]'}"
products,891,"{'product_type': 'N', 'product_name': 'HHH', 'price': 281.39, 'profit_margin (%)': 19, 'capacity': '[308692, 49546, 649022, 370116, 112980, 24657, 708990, 593461, 792900]', 'warehouses': '[9233, 4204, 7064, 6109, 9313, 9753, 2804, 7158, 5294]'}"
products,727,"{'product_type': 'P', 'product_name': 'FFF', 'price': 6.63, 'profit_margin (%)': 25, 'capacity': '[109056, 434268, 191523, 166441, 755366, 187430, 291469, 840254]', 'warehouses': '[5340, 2252, 6165, 3118, 6405, 1510, 3998, 6283]'}"
products,850,"{'product_type': 'X', 'product_name': 'OOO', 'price': 25.61, 'profit_margin (%)': 46, 'capacity': '[201632, 151332]', 'warehouses': '[1064, 5886]'}"
products,524,"{'product_type': 'F', 'product_name': 'QQQ', 'price': 2631.91, 'profit_margin (%)': 28, 'capacity': '[266519, 95881, 589750, 25405, 40163]', 'warehouses': '[5802, 7158, 5596, 1576, 1716]'}"
products,884,"{'product_type': 'B', 'product_name': 'CCC', 'price': 5.61, 'profit_margin (%)': 18, 'capacity': '[144202, 234686, 606061, 245527, 69834, 65339, 22800, 948457, 46979]', 'warehouses': '[5051, 7038, 8035, 1125, 9625, 4415, 9077, 5464, 2936]'}"
products,156,"{'product_type': 'H', 'product_name': 'VVV', 'price': 943.29, 'profit_margin (%)': 31, 'capacity': '[123454, 492602, 73926, 104504, 59596, 257972, 835626, 104389, 372963, 29188]', 'warehouses': '[3138, 9759, 2553, 8354, 3825, 2969, 9964, 9241, 8758, 4744]'}"
products,632,"{'product_type': 'W', 'product_name': 'XXX', 'price': 22.2, 'profit_margin (%)': 32, 'capacity': '[188585, 48537, 20643, 175645, 338321, 159333, 556153]', 'warehouses': '[5030, 6161, 6299, 6541, 8522, 9565, 5089]'}"
products,449,"{'product_type': 'E', 'product_name': 'YYY', 'price': 428.6, 'profit_margin (%)': 36, 'capacity': '[7397, 471408, 536340, 159805, 432266, 86947]', 'warehouses': '[8848, 1810, 7185, 5616, 4208, 5966]'}"
products,581,"{'product_type': 'N', 'product_name': 'YYY', 'price': 43.35, 'profit_margin (%)': 45, 'capacity': '[14677, 173076, 38654, 37087, 277351, 752457]', 'warehouses': '[8748, 7339, 2329, 6980, 1756, 4428]'}"
products,852,"{'product_type': 'U', 'product_name': 'GGG', 'price': 9391.57, 'profit_margin (%)': 50, 'capacity': '[105616, 65135, 435899, 537563, 212233, 708426, 103782]', 'warehouses': '[9133, 3756, 4045, 4065, 2991, 2728, 5819]'}"
products,446,"{'product_type': 'W', 'product_name': 'LLL', 'price': 7155.97, 'profit_margin (%)': 40, 'capacity': '[675097, 208317, 398204, 582272, 71703, 832935, 31527, 44674, 211125, 136079]', 'warehouses': '[8950, 1632, 5351, 7498, 9272, 6362, 4876, 9184, 7982, 7688]'}"
products,855,"{'product_type': 'X', 'product_name': 'VVV', 'price': 330.56, 'profit_margin (%)': 23, 'capacity': '[150603, 191236, 49412, 359826]', 'warehouses': '[4204, 7118, 9911, 7185]'}"
products,112,"{'product_type': 'S', 'product_name': 'III', 'price': 7645.5, 'profit_margin (%)': 50, 'capacity': '[20795, 488798, 222700, 216615, 254405, 843372, 82844, 25491, 129307]', 'warehouses': '[1992, 1846, 1949, 6928, 4182, 2638, 2729, 4876, 6840]'}"
products,944,"{'product_type': 'X', 'product_name': 'XXX', 'price': 3.41, 'profit_margin (%)': 50, 'capacity': '[28819, 91083, 617631, 25197, 283650, 194686]', 'warehouses': '[6141, 4730, 6787, 7070, 4400, 7721]'}"
products,629,"{'product_type': 'Y', 'product_name': 'EEE', 'price': 98.71, 'profit_margin (%)': 7, 'capacity': '[203329, 267710, 142874, 124660, 115913, 712630, 263021, 688554, 72609]', 'warehouses': '[4014, 6787, 6292, 9313, 4701, 9399, 6877, 5116, 6045]'}"
products,950,"{'product_type': 'D', 'product_name': 'DDD', 'price': 170.53, 'profit_margin (%)': 25, 'capacity': '[34305, 10304, 42923, 972033, 232432, 712778]', 'warehouses': '[3855, 3661, 5418, 7486, 1245, 3406]'}"
products,518,"{'product_type': 'A', 'product_name': 'MMM', 'price': 115.49, 'profit_margin (%)': 45, 'capacity': '[206037, 342008]', 'warehouses': '[4197, 7618]'}"
products,918,"{'product_type': 'C', 'product_name': 'PPP', 'price': 848.64, 'profit_margin (%)': 6, 'capacity': '[105243, 160589, 292151, 213424, 53743]', 'warehouses': '[6363, 9174, 5812, 7709, 6877]'}"
products,942,"{'product_type': 'D', 'product_name': 'PPP', 'price': 8.68, 'profit_margin (%)': 37, 'capacity': '[806056, 323027, 612076, 8163, 547326, 333248, 54534, 77708, 202178, 74857]', 'warehouses': '[4499, 2266, 1417, 5717, 5326, 8337, 3401, 4361, 9615, 4087]'}"
products,385,"{'product_type': 'S', 'product_name': 'BBB', 'price': 1.36, 'profit_margin (%)': 25, 'capacity': '[306719, 310475]', 'warehouses': '[6607, 9376]'}"
products,808,"{'product_type': 'F', 'product_name': 'AAA', 'price': 83.3, 'profit_margin (%)': 40, 'capacity': '[441179, 199529]', 'warehouses': '[2091, 4649]'}"
products,279,"{'product_type': 'L', 'product_name': 'FFF', 'price': 2.9, 'profit_margin (%)': 24, 'capacity': '[15870, 21172, 131951, 41230, 457650, 132411, 125247, 84197]', 'warehouses': '[6052, 9936, 1111, 3043, 7663, 7033, 9426, 4127]'}"
products,715,"{'product_type': 'X', 'product_name': 'AAA', 'price': 46.58, 'profit_margin (%)': 27, 'capacity': '[244017, 564823, 202793, 396875, 267497, 53536]', 'warehouses': '[1835, 1974, 5802, 6482, 6200, 6184]'}"
products,636,"{'product_type': 'Y', 'product_name': 'GGG', 'price': 839.65, 'profit_margin (%)': 15, 'capacity': '[213848, 170129, 463973, 36828, 19101, 369991, 752609, 526819, 517882]', 'warehouses': '[2116, 7339, 6895, 1152, 5608, 9304, 1933, 4499, 4094]'}"
products,797,"{'product_type': 'H', 'product_name': 'YYY', 'price': 831.65, 'profit_margin (%)': 10, 'capacity': '[89204, 290591, 420884, 327057]', 'warehouses': '[3075, 7404, 7045, 6326]'}"
products,738,"{'product_type': 'S', 'product_name': 'III', 'price': 8899.43, 'profit_margin (%)': 25, 'capacity': '[155192, 661293, 52125, 418935, 12061, 283630, 338373, 300793, 485360]', 'warehouses': '[5094, 9408, 3853, 3573, 3412, 9975, 1756, 5424, 1427]'}"
products,938,"{'product_type': 'S', 'product_name': 'ZZZ', 'price': 2.68, 'profit_margin (%)': 31, 'capacity': '[225171, 148838, 299244, 72074, 364236, 394922, 223482]', 'warehouses': '[3853, 5004, 2085, 1817, 3640, 2356, 1111]'}"
products,360,"{'product_type': 'W', 'product_name': 'SSS', 'price': 965.9, 'profit_margin (%)': 7, 'capacity': '[158111, 371593, 40109, 507571, 218207]', 'warehouses': '[8400, 3525, 7926, 1469, 9423]'}"
products,967,"{'product_type': 'Y', 'product_name': 'PPP', 'price': 400.41, 'profit_margin (%)': 17, 'capacity': '[111956, 770992, 400830, 188097, 319570, 213156, 44387, 94389, 428596]', 'warehouses': '[4939, 8984, 7377, 9054, 4406, 3860, 6928, 4782, 5337]'}"
products,670,"{'product_type': 'I', 'product_name': 'AAA', 'price': 36.92, 'profit_margin (%)': 37, 'capacity': '[85482, 210764]', 'warehouses': '[6928, 9023]'}"
products,773,"{'product_type': 'A', 'product_name': 'OOO', 'price': 2005.87, 'profit_margin (%)': 33, 'capacity': '[73609, 193260, 808327, 560181]', 'warehouses': '[4280, 2936, 6881, 6984]'}"
products,376,"{'product_type': 'V', 'product_name': 'III', 'price': 1789.79, 'profit_margin (%)': 27, 'capacity': '[142858, 196675, 160130, 231185, 507485, 772369]', 'warehouses': '[5355, 2798, 2970, 9872, 6764, 6979]'}"
products,904,"{'product_type': 'F', 'product_name': 'UUU', 'price': 21.57, 'profit_margin (%)': 25, 'capacity': '[365161, 857262, 297620, 271199, 459063]', 'warehouses': '[7483, 4093, 4325, 1938, 6833]'}"
products,390,"{'product_type': 'K', 'product_name': 'FFF', 'price': 616.31, 'profit_margin (%)': 39, 'capacity': '[69619]', 'warehouses': '[5279]'}"
products,439,"{'product_type': 'N', 'product_name': 'WWW', 'price': 5819.7, 'profit_margin (%)': 20, 'capacity': '[291819, 722069, 97308, 220671, 141941, 182216, 865152]', 'warehouses': '[6173, 4728, 3158, 3998, 7840, 2356, 3270]'}"
products,108,"{'product_type': 'F', 'product_name': 'TTT', 'price': 5186.79, 'profit_margin (%)': 36, 'capacity': '[165516, 298464]', 'warehouses': '[5802, 3075]'}"
products,357,"{'product_type': 'P', 'product_name': 'PPP', 'price': 3016.95, 'profit_margin (%)': 16, 'capacity': '[471284, 306008]', 'warehouses': '[4211, 2077]'}"
products,786,"{'product_type': 'P', 'product_name': 'DDD', 'price': 8201.78, 'profit_margin (%)': 45, 'capacity': '[50921, 728564, 68774]', 'warehouses': '[3638, 7571, 6541]'}"
products,401,"{'product_type': 'G', 'product_name': 'GGG', 'price': 30.61, 'profit_margin (%)': 43, 'capacity': '[55694, 309048, 139044, 294932]', 'warehouses': '[2893, 2012, 7618, 8426]'}"
products,435,"{'product_type': 'O', 'product_name': 'VVV', 'price': 913.18, 'profit_margin (%)': 50, 'capacity': '[203153, 680381]', 'warehouses': '[3158, 7024]'}"
products,796,"{'product_type': 'G', 'product_name': 'MMM', 'price': 856.55, 'profit_margin (%)': 40, 'capacity': '[732722]', 'warehouses': '[9721]'}"
products,509,"{'product_type': 'B', 'product_name': 'EEE', 'price': 1.51, 'profit_margin (%)': 37, 'capacity': '[780724, 249463]', 'warehouses': '[7377, 5381]'}"
products,561,"{'product_type': 'H', 'product_name': 'AAA', 'price': 7138.38, 'profit_margin (%)': 20, 'capacity': '[184259]', 'warehouses': '[6641]'}"
products,913,"{'product_type': 'G', 'product_name': 'ZZZ', 'price': 3147.69, 'profit_margin (%)': 49, 'capacity': '[109743]', 'warehouses': '[6165]'}"
products,519,"{'product_type': 'E', 'product_name': 'QQQ', 'price': 50.91, 'profit_margin (%)': 25, 'capacity': '[150144, 28626, 187956]', 'warehouses': '[4293, 5004, 1169]'}"
products,398,"{'product_type': 'X', 'product_name': 'EEE', 'price': 3.57, 'profit_margin (%)': 6, 'capacity': '[290720, 239215, 371198, 537311, 316272, 255985, 793902]', 'warehouses': '[9423, 3921, 7953, 1249, 4093, 8699, 6790]'}"
products,529,"{'product_type': 'R', 'product_name': 'WWW', 'price': 699.96, 'profit_margin (%)': 37, 'capacity': '[88042, 457858, 293626, 50294, 749890, 306982]', 'warehouses': '[7564, 5286, 1064, 5672, 8187, 5515]'}"
products,903,"{'product_type': 'S', 'product_name': 'CCC', 'price': 9684.45, 'profit_margin (%)': 13, 'capacity': '[660211, 269599, 25770]', 'warehouses': '[3259, 3225, 2266]'}"
products,161,"{'product_type': 'O', 'product_name': 'EEE', 'price': 46.42, 'profit_margin (%)': 7, 'capacity': '[396227, 109515, 104261, 798425]', 'warehouses': '[4390, 6349, 5650, 4515]'}"
products,485,"{'product_type': 'Q', 'product_name': 'RRR', 'price': 47.7, 'profit_margin (%)': 28, 'capacity': '[14303, 81650, 85376, 594394, 409005, 574185, 104904]', 'warehouses': '[9722, 3002, 2859, 7953, 1453, 7878, 4786]'}"
products,565,"{'product_type': 'I', 'product_name': 'DDD', 'price': 3.23, 'profit_margin (%)': 48, 'capacity': '[329715]', 'warehouses': '[3069]'}"
products,637,"{'product_type': 'U', 'product_name': 'SSS', 'price': 87.18, 'profit_margin (%)': 32, 'capacity': '[454093, 440132, 387361, 343023]', 'warehouses': '[5303, 4604, 9235, 2930]'}"
products,809,"{'product_type': 'V', 'product_name': 'III', 'price': 5350.13, 'profit_margin (%)': 18, 'capacity': '[843992, 405124, 73220, 122525, 140363]', 'warehouses': '[6405, 4537, 4728, 4701, 5330]'}"
products,521,"{'product_type': 'B', 'product_name': 'ZZZ', 'price': 48.19, 'profit_margin (%)': 22, 'capacity': '[16508, 24258, 237646, 80166, 862244, 285190, 15408, 16664]', 'warehouses': '[5359, 8344, 6607, 1707, 4093, 4095, 4604, 1603]'}"
products,513,"{'product_type': 'K', 'product_name': 'MMM', 'price': 2796.13, 'profit_margin (%)': 11, 'capacity': '[505749, 101376, 67945, 396642, 441452, 135371]', 'warehouses': '[1469, 3765, 2321, 9781, 7878, 7402]'}"
products,605,"{'product_type': 'C', 'product_name': 'JJJ', 'price': 64.75, 'profit_margin (%)': 5, 'capacity': '[173935, 340903, 169731, 540703, 23057, 171392, 243153, 375973, 75035]', 'warehouses': '[2061, 7550, 8848, 2644, 7123, 8490, 9233, 4517, 4054]'}"
products,336,"{'product_type': 'Y', 'product_name': 'CCC', 'price': 2623.86, 'profit_margin (%)': 6, 'capacity': '[321070, 158274, 178292, 568774]', 'warehouses': '[3577, 4175, 2152, 1993]'}"
products,961,"{'product_type': 'P', 'product_name': 'JJJ', 'price': 248.1, 'profit_margin (%)': 42, 'capacity': '[184177, 50883, 587388]', 'warehouses': '[6853, 6062, 4504]'}"
products,815,"{'product_type': 'Y', 'product_name': 'TTT', 'price': 141.72, 'profit_margin (%)': 11, 'capacity': '[76045, 176698, 193647, 29105, 95940, 423967, 252364]', 'warehouses': '[4496, 4142, 4167, 5071, 9613, 6405, 7663]'}"
products,302,"{'product_type': 'O', 'product_name': 'AAA', 'price': 3848.77, 'profit_margin (%)': 48, 'capacity': '[231650, 875406, 267647, 20383, 340268, 83733, 43749, 575612, 191581]', 'warehouses': '[7840, 8853, 5383, 8426, 4094, 2614, 1565, 4247, 4780]'}"
products,783,"{'product_type': 'O', 'product_name': 'RRR', 'price': 157.42, 'profit_margin (%)': 42, 'capacity': '[130660, 465623, 82494, 70896, 608835, 187879, 96985, 412199, 70672]', 'warehouses': '[5717, 4408, 1482, 3112, 4142, 4773, 6586, 8892, 9228]'}"
products,714,"{'product_type': 'O', 'product_name': 'KKK', 'price': 7918.35, 'profit_margin (%)': 46, 'capacity': '[35583, 114259, 40494, 616813, 345165]', 'warehouses': '[7567, 9867, 9184, 7158, 2815]'}"
products,566,"{'product_type': 'W', 'product_name': 'YYY', 'price': 91.99, 'profit_margin (%)': 11, 'capacity': '[154055, 452047, 439587]', 'warehouses': '[4786, 4782, 9988]'}"
products,925,"{'product_type': 'C', 'product_name': 'VVV', 'price': 7138.72, 'profit_margin (%)': 37, 'capacity': '[382378, 186709, 287168, 45646]', 'warehouses': '[8858, 3591, 2553, 7709]'}"
products,230,"{'product_type': 'H', 'product_name': 'TTT', 'price': 417.49, 'profit_margin (%)': 25, 'capacity': '[49319, 130309, 559641, 24442, 93880, 22999, 520536, 80240, 122040, 51713]', 'warehouses': '[8235, 3994, 4014, 5383, 3002, 2691, 5456, 6980, 3742, 6124]'}"
products,341,"{'product_type': 'Y', 'product_name': 'KKK', 'price': 4.24, 'profit_margin (%)': 33, 'capacity': '[119365, 880796, 390996]', 'warehouses': '[5177, 7058, 5596]'}"
products,512,"{'product_type': 'P', 'product_name': 'JJJ', 'price': 440.42, 'profit_margin (%)': 43, 'capacity': '[328189, 68453, 42809, 599909, 72262, 9646, 104393, 165935, 56035, 10109]', 'warehouses': '[6787, 7611, 1279, 2524, 5051, 6090, 4823, 5597, 5158, 7240]'}"
products,661,"{'product_type': 'A', 'product_name': 'HHH', 'price': 4.13, 'profit_margin (%)': 41, 'capacity': '[85951, 111723, 237569]', 'warehouses': '[7309, 2304, 9926]'}"
products,625,"{'product_type': 'A', 'product_name': 'TTT', 'price': 28.55, 'profit_margin (%)': 26, 'capacity': '[715210, 77487, 56250, 324703, 370302, 106302, 703150]', 'warehouses': '[6297, 9611, 4411, 2468, 9582, 6277, 4237]'}"
products,849,"{'product_type': 'L', 'product_name': 'SSS', 'price': 6.56, 'profit_margin (%)': 31, 'capacity': '[419509, 85260, 258452, 685337]', 'warehouses': '[5961, 2764, 4099, 6405]'}"
products,787,"{'product_type': 'P', 'product_name': 'UUU', 'price': 94.64, 'profit_margin (%)': 5, 'capacity': '[401637, 664927, 351435, 30973, 164417, 279566, 888273, 179389, 836965]', 'warehouses': '[9387, 6626, 2816, 2538, 1817, 7483, 1623, 9023, 2991]'}"
products,812,"{'product_type': 'W', 'product_name': 'VVV', 'price': 1.27, 'profit_margin (%)': 22, 'capacity': '[285004, 663739, 69054, 476150, 27252, 236077]', 'warehouses': '[4792, 7185, 5977, 4504, 6722, 4517]'}"
products,144,"{'product_type': 'C', 'product_name': 'VVV', 'price': 653.6, 'profit_margin (%)': 49, 'capacity': '[601196]', 'warehouses': '[4014]'}"
products,805,"{'product_type': 'V', 'product_name': 'ZZZ', 'price': 9.43, 'profit_margin (%)': 20, 'capacity': '[119521, 128242, 377227, 127551, 152830, 485114, 15277, 471589, 32211, 547711]', 'warehouses': '[6063, 5597, 2125, 8114, 4501, 2804, 1935, 8892, 6787, 3855]'}"
products,728,"{'product_type': 'L', 'product_name': 'PPP', 'price': 16.91, 'profit_margin (%)': 30, 'capacity': '[165665, 257494, 215698, 136911]', 'warehouses': '[7751, 4127, 7571, 2367]'}"
products,514,"{'product_type': 'O', 'product_name': 'SSS', 'price': 39.87, 'profit_margin (%)': 7, 'capacity': '[778111, 6071, 280626]', 'warehouses': '[2159, 1172, 2301]'}"
products,978,"{'product_type': 'T', 'product_name': 'ZZZ', 'price': 4.75, 'profit_margin (%)': 6, 'capacity': '[477948, 671138, 37996, 121153, 56819, 615917]', 'warehouses': '[5337, 3841, 3692, 3118, 1312, 8117]'}"
products,443,"{'product_type': 'J', 'product_name': 'WWW', 'price': 74.67, 'profit_margin (%)': 32, 'capacity': '[361418, 53446, 174907]', 'warehouses': '[9423, 7123, 9174]'}"
products,943,"{'product_type': 'N', 'product_name': 'HHH', 'price': 4.14, 'profit_margin (%)': 31, 'capacity': '[331057, 574871, 32918, 35369, 264210, 196034]', 'warehouses': '[6248, 2587, 7146, 8299, 4698, 4357]'}"
products,312,"{'product_type': 'S', 'product_name': 'FFF', 'price': 396.71, 'profit_margin (%)': 32, 'capacity': '[122403, 226860, 116456]', 'warehouses': '[5742, 2843, 4249]'}"
products,276,"{'product_type': 'D', 'product_name': 'KKK', 'price': 351.21, 'profit_margin (%)': 10, 'capacity': '[276167, 464139]', 'warehouses': '[8354, 6536]'}"
products,293,"{'product_type': 'Q', 'product_name': 'AAA', 'price': 7761.64, 'profit_margin (%)': 7, 'capacity': '[120110, 257417, 192403, 6369, 474641, 88531, 465040, 58486, 570380, 532032]', 'warehouses': '[8169, 5492, 5571, 2930, 9042, 4083, 2815, 1152, 7466, 9065]'}"
products,839,"{'product_type': 'W', 'product_name': 'KKK', 'price': 30.56, 'profit_margin (%)': 45, 'capacity': '[896691, 252810, 62078, 177128, 322529]', 'warehouses': '[2664, 7434, 1538, 6859, 8327]'}"
products,371,"{'product_type': 'T', 'product_name': 'WWW', 'price': 571.11, 'profit_margin (%)': 35, 'capacity': '[131953, 668436, 16695, 347699, 102604, 66597]', 'warehouses': '[5424, 4501, 5236, 5337, 3031, 6205]'}"
products,545,"{'product_type': 'E', 'product_name': 'UUU', 'price': 5391.43, 'profit_margin (%)': 10, 'capacity': '[43279, 28178, 695290, 57648, 29047, 14831, 106508]', 'warehouses': '[9611, 3309, 7751, 9043, 7965, 1482, 7581]'}"
products,431,"{'product_type': 'D', 'product_name': 'SSS', 'price': 93.42, 'profit_margin (%)': 19, 'capacity': '[316871, 25597]', 'warehouses': '[8671, 7043]'}"
products,731,"{'product_type': 'P', 'product_name': 'WWW', 'price': 3438.83, 'profit_margin (%)': 16, 'capacity': '[23667, 429920, 13510, 90899]', 'warehouses': '[7981, 2141, 2238, 9762]'}"
