,fac_id,supplier_id,market_cap,country,city_name,currency,number_of_employees,Annual_sales
1562,397456,85572,"180    3.355090e+09
Name: market_capitalization ($), dtype: float64",Cayman Islands,Unknown,Dollars,425,7984.7
1563,453739,85572,"180    3.779999e+09
Name: market_capitalization ($), dtype: float64",Bosnia and Herzegovina,Federacija Bosne i Hercegovine,Dollars,210,2.94
1564,780444,85572,"180    1.130332e+10
Name: market_capitalization ($), dtype: float64",Peru,Loreto,Dollars,767,5409.15
1565,584018,85572,"180    2.177506e+10
Name: market_capitalization ($), dtype: float64",Dominica,Saint John,Dollars,413,661.2
1566,935917,85572,"180    1.097832e+10
Name: market_capitalization ($), dtype: float64",Lithuania,Vilniaus apskritis,Dollars,849,325.78
1567,405394,85572,"180    1.381670e+10
Name: market_capitalization ($), dtype: float64",San Marino,Domagnano,Dollars,645,7.15
1568,998301,85572,"180    1.197471e+10
Name: market_capitalization ($), dtype: float64",Dominica,Saint Paul,Dollars,232,995.68
1569,369626,85572,"180    2.892115e+09
Name: market_capitalization ($), dtype: float64",Nigeria,Oyo,Dollars,372,40.11
1570,815813,64251,"49    4.958293e+10
Name: market_capitalization ($), dtype: float64",Austria,Kärnten,Dollars,228,66.43
1571,698113,64251,"49    5.936015e+08
Name: market_capitalization ($), dtype: float64",Tonga,Ha'apai,Dollars,210,851.78
1572,309607,64251,"49    9.191566e+10
Name: market_capitalization ($), dtype: float64",Dominica,Saint George,Dollars,601,8552.95
1573,766729,64251,"49    3.851955e+10
Name: market_capitalization ($), dtype: float64",Mauritania,Tiris Zemmour,Dollars,571,3054.2
1574,660340,64251,"49    1.586948e+10
Name: market_capitalization ($), dtype: float64",Australia,Australian Capital Territory,Dollars,223,1.78
1575,560072,64251,"49    5.006751e+09
Name: market_capitalization ($), dtype: float64",Papua New Guinea,Southern Highlands,Dollars,974,586.81
1576,197782,64251,"49    5.808046e+09
Name: market_capitalization ($), dtype: float64",Botswana,Lobatse,Dollars,979,7755.84
1577,307362,64251,"49    3.451905e+10
Name: market_capitalization ($), dtype: float64",Zimbabwe,Mashonaland West,Ngultrum,687,7.63
1578,380198,64251,"49    6.307045e+10
Name: market_capitalization ($), dtype: float64",Finland,Etelä-Savo,Dollars,577,71.94
1579,696951,64251,"49    6.736528e+10
Name: market_capitalization ($), dtype: float64",Equatorial Guinea,Annobon,Dollars,658,96.53
1580,588884,61874,"10    7.215225e+10
Name: market_capitalization ($), dtype: float64",Palau,Ngiwal,Dollars,970,32.93
1581,416439,61874,"10    9.485035e+09
Name: market_capitalization ($), dtype: float64",Belarus,Bresckaja voblasć,Dollars,957,7923.68
1582,934476,61874,"10    1.814150e+10
Name: market_capitalization ($), dtype: float64",Paraguay,Alto Paraná,Dollars,872,26.46
1583,471165,61874,"10    3.620800e+10
Name: market_capitalization ($), dtype: float64",Togo,Savanes,Dollars,575,1921.28
1584,158989,61874,"10    3.811640e+10
Name: market_capitalization ($), dtype: float64",Mauritania,Assaba,Dollars,539,6289.48
1585,174955,61874,"10    2.279989e+10
Name: market_capitalization ($), dtype: float64",Slovenia,Novo Mesto,Dollars,128,88.72
1586,125639,61874,"10    3.159431e+09
Name: market_capitalization ($), dtype: float64",Cocos (Keeling) Islands,Unknown,Dollars,944,751.76
1587,740850,61874,"10    7.345521e+09
Name: market_capitalization ($), dtype: float64",Ecuador,Cañar,Dollars,201,3.49
1588,319824,61874,"10    4.560235e+10
Name: market_capitalization ($), dtype: float64",Saint Vincent and the Grenadines,Saint George,Dollars,652,3915.84
1589,260357,61874,"10    3.485839e+10
Name: market_capitalization ($), dtype: float64",Ecuador,Azuay,Dollars,644,6.29
1590,554150,99057,"287    1.470096e+11
Name: market_capitalization ($), dtype: float64",Paraguay,Paraguarí,Dollars,508,8.13
1591,484495,99057,"287    5.496613e+10
Name: market_capitalization ($), dtype: float64",Yemen,Shabwah,Dollars,638,2.88
1592,754051,99057,"287    5.614615e+09
Name: market_capitalization ($), dtype: float64",Central African Republic,Vakaga,Dollars,557,4.28
1593,743941,99057,"287    2.533264e+10
Name: market_capitalization ($), dtype: float64",Egypt,Būr Sa‘īd,Dollars,750,2.46
1594,220363,99057,"287    3.879460e+09
Name: market_capitalization ($), dtype: float64",Rwanda,Southern,Dollars,612,77.38
1595,688768,99057,"287    1.758250e+10
Name: market_capitalization ($), dtype: float64",Macao,Unknown,Dollars,365,6437.4
1596,146513,99057,"287    6.205287e+10
Name: market_capitalization ($), dtype: float64",Namibia,Otjozondjupa,Dollars,637,6.58
1597,106177,99057,"287    6.181456e+10
Name: market_capitalization ($), dtype: float64",Guinea-Bissau,Bafatá,Dollars,511,5082.28
1598,555041,99057,"287    1.555836e+11
Name: market_capitalization ($), dtype: float64",Togo,Centrale,Dollars,120,583.96
1599,326963,99057,"287    2.823024e+09
Name: market_capitalization ($), dtype: float64",Niger,Agadez,Dollars,899,162.6
1600,356146,57453,"17    6.106096e+09
Name: market_capitalization ($), dtype: float64",Central African Republic,Mbomou,Dollars,909,83.21
1601,912624,57453,"17    3.985647e+10
Name: market_capitalization ($), dtype: float64",Ethiopia,Harari People,Dollars,128,2791.47
1602,273873,57453,"17    1.453699e+10
Name: market_capitalization ($), dtype: float64",Cameroon,West,Dollars,106,490.25
1603,992332,57453,"17    9.529731e+09
Name: market_capitalization ($), dtype: float64","Taiwan, Province of China",Yilan,Dollars,456,90.92
1604,523169,57453,"17    9.259799e+10
Name: market_capitalization ($), dtype: float64",Mongolia,Uvs,Dollars,180,8223.1
1605,441848,57453,"17    2.882248e+10
Name: market_capitalization ($), dtype: float64",Paraguay,San Pedro,Dollars,413,915.76
1606,142314,57453,"17    3.741491e+09
Name: market_capitalization ($), dtype: float64",Tunisia,Bizerte,Dollars,963,457.5
1607,235090,57453,"17    1.324226e+11
Name: market_capitalization ($), dtype: float64",Lebanon,Al Biqā‘,Dollars,761,38.16
1608,956414,57453,"17    9.531523e+09
Name: market_capitalization ($), dtype: float64",Switzerland,Schaffhausen,Dollars,851,81.87
1609,341704,57453,"17    6.962407e+10
Name: market_capitalization ($), dtype: float64",Guinea,Kérouané,Dollars,872,84.86
1610,109373,52544,"68    1.003644e+11
Name: market_capitalization ($), dtype: float64",San Marino,Domagnano,Dollars,369,1530.58
1611,667043,52544,"68    6.067501e+10
Name: market_capitalization ($), dtype: float64",Brazil,Ceará,Dollars,147,357.17
1612,376847,52544,"68    1.783639e+10
Name: market_capitalization ($), dtype: float64",Russian Federation,Sahalinskaja oblast',Dollars,878,65.57
1613,910965,52544,"68    5.324708e+10
Name: market_capitalization ($), dtype: float64",British Indian Ocean Territory,Unknown,Dollars,283,4029.46
1614,642829,52544,"68    7.560668e+10
Name: market_capitalization ($), dtype: float64",Guadeloupe,Unknown,Dollars,357,8080.31
1615,990898,52544,"68    7.281216e+10
Name: market_capitalization ($), dtype: float64",Thailand,Suphan Buri,Dollars,229,18.99
1616,589714,52544,"68    6.213527e+09
Name: market_capitalization ($), dtype: float64",Kenya,Makueni,Dollars,906,362.64
1617,774801,52544,"68    1.822027e+11
Name: market_capitalization ($), dtype: float64",Aruba,Unknown,Dollars,303,1512.75
1618,884979,52544,"68    2.682424e+10
Name: market_capitalization ($), dtype: float64",Côte d'Ivoire,Sassandra-Marahoué,Dollars,909,4530.93
1619,153670,52544,"68    2.560363e+11
Name: market_capitalization ($), dtype: float64",Mongolia,Orhon,Dollars,867,472.26
1620,747023,27880,"12    4.580497e+10
Name: market_capitalization ($), dtype: float64",Netherlands,Gelderland,Dollars,997,4.73
1621,903488,27880,"12    6.520703e+10
Name: market_capitalization ($), dtype: float64",Syrian Arab Republic,Rīf Dimashq,Dollars,778,41.42
1622,625888,27880,"12    1.384509e+11
Name: market_capitalization ($), dtype: float64",Bangladesh,Chattogram,Dollars,398,38.78
1623,252690,27880,"12    7.988994e+08
Name: market_capitalization ($), dtype: float64",Greenland,Avannaata Kommunia,Dollars,433,7.37
1624,728462,27880,"12    5.440100e+10
Name: market_capitalization ($), dtype: float64",Switzerland,Sankt Gallen,Dollars,139,94.71
1625,307225,27880,"12    2.349953e+10
Name: market_capitalization ($), dtype: float64",Sudan,West Darfur,Dollars,694,133.57
1626,487627,27880,"12    1.748973e+09
Name: market_capitalization ($), dtype: float64",Jordan,Al ‘A̅şimah,Dollars,898,2045.29
1627,830409,27880,"12    5.059262e+10
Name: market_capitalization ($), dtype: float64",Timor-Leste,Aileu,Dollars,579,2.57
1628,948826,27880,"12    8.692310e+10
Name: market_capitalization ($), dtype: float64",Slovakia,Žilinský kraj,Dollars,634,513.45
1629,622461,27880,"12    2.839727e+10
Name: market_capitalization ($), dtype: float64",Uganda,Buliisa,Dollars,681,844.44
1630,361423,90700,"294    3.337752e+09
Name: market_capitalization ($), dtype: float64",Antarctica,Unknown,Dollars,850,514.69
1631,614781,90700,"294    3.849433e+10
Name: market_capitalization ($), dtype: float64",Guam,Unknown,Dollars,812,12.16
1632,435872,90700,"294    4.708031e+09
Name: market_capitalization ($), dtype: float64",Sudan,Sennar,Dollars,763,4440.4
1633,264303,90700,"294    7.177512e+08
Name: market_capitalization ($), dtype: float64",Barbados,Saint Joseph,Dollars,318,5478.23
1634,774605,90700,"294    5.954329e+09
Name: market_capitalization ($), dtype: float64",Trinidad and Tobago,San Juan-Laventille,Dollars,736,294.93
1635,547739,90700,"294    2.494561e+10
Name: market_capitalization ($), dtype: float64",Iceland,Seltjarnarnesbær,Dollars,874,1.48
1636,333872,90700,"294    7.410423e+09
Name: market_capitalization ($), dtype: float64",Turkey,Batman,Dollars,972,4679.22
1637,715072,90700,"294    3.818296e+09
Name: market_capitalization ($), dtype: float64",Niue,Unknown,Dollars,403,310.65
1638,249169,90700,"294    1.043246e+10
Name: market_capitalization ($), dtype: float64",Panama,Herrera,Dollars,166,303.36
1639,620524,90700,"294    1.213470e+10
Name: market_capitalization ($), dtype: float64",Niger,Dosso,Dollars,722,7238.54
1640,694460,27813,"2    2.399016e+11
Name: market_capitalization ($), dtype: float64",Uzbekistan,Farg‘ona,Dollars,408,8166.75
1641,439092,27813,"2    5.437708e+10
Name: market_capitalization ($), dtype: float64",Burundi,Rumonge,Dollars,184,6324.12
1642,196976,27813,"2    2.866146e+10
Name: market_capitalization ($), dtype: float64",Saint Barthélemy,Unknown,Dollars,604,6191.22
1643,680233,27813,"2    7.975600e+10
Name: market_capitalization ($), dtype: float64",Sierra Leone,Eastern,Dollars,909,71.26
1644,606711,27813,"2    1.182073e+11
Name: market_capitalization ($), dtype: float64",Mauritius,Black River,Dollars,358,23.53
1645,539516,27813,"2    4.812675e+10
Name: market_capitalization ($), dtype: float64",Lesotho,Botha-Bothe,Dollars,141,738.56
1646,331228,27813,"2    3.245284e+10
Name: market_capitalization ($), dtype: float64",Guatemala,Guatemala,Dollars,959,3.76
1647,784351,27813,"2    2.066890e+10
Name: market_capitalization ($), dtype: float64",Rwanda,Southern,Dollars,775,232.55
1648,773705,27813,"2    3.056849e+10
Name: market_capitalization ($), dtype: float64",Uganda,Amuru,Dollars,801,13.32
1649,844748,27813,"2    4.505640e+10
Name: market_capitalization ($), dtype: float64",New Zealand,Tasman,Dollars,399,250.62
1650,772538,12748,"112    6.842478e+10
Name: market_capitalization ($), dtype: float64",Montserrat,Unknown,Dollars,425,5.9
1651,918150,12748,"112    1.503129e+11
Name: market_capitalization ($), dtype: float64",Macao,Unknown,Dollars,887,40.72
1652,427885,12748,"112    4.358477e+09
Name: market_capitalization ($), dtype: float64",Guinea-Bissau,Leste,Dollars,745,9447.93
1653,744079,12748,"112    3.923051e+09
Name: market_capitalization ($), dtype: float64",Tunisia,Mahdia,Dollars,749,21.14
1654,189636,12748,"112    7.816869e+10
Name: market_capitalization ($), dtype: float64",Germany,Hessen,Dollars,904,46.4
1655,486882,12748,"112    6.471040e+10
Name: market_capitalization ($), dtype: float64",Gibraltar,Unknown,Dollars,617,9.81
1656,922947,12748,"112    5.693842e+10
Name: market_capitalization ($), dtype: float64",Benin,Atacora,Dollars,727,1457.14
1657,918941,12748,"112    1.729020e+11
Name: market_capitalization ($), dtype: float64",Montserrat,Unknown,Dollars,791,1.91
1658,399907,12748,"112    1.274906e+10
Name: market_capitalization ($), dtype: float64","Taiwan, Province of China",Penghu,Dollars,845,5.57
1659,749818,12748,"112    6.382854e+10
Name: market_capitalization ($), dtype: float64",Bouvet Island,Unknown,Dollars,876,4927.32
1660,454047,74660,"39    2.817898e+11
Name: market_capitalization ($), dtype: float64",Angola,Uíge,Dollars,723,721.57
1661,566357,74660,"39    5.801477e+10
Name: market_capitalization ($), dtype: float64",Faroe Islands,Unknown,Dollars,975,31.98
1662,310166,74660,"39    5.285463e+10
Name: market_capitalization ($), dtype: float64",Malawi,Chiradzulu,Dollars,480,7595.95
1663,918775,74660,"39    1.858856e+10
Name: market_capitalization ($), dtype: float64",Turks and Caicos Islands,Unknown,Dollars,991,635.27
1664,779413,74660,"39    4.949540e+09
Name: market_capitalization ($), dtype: float64",Jersey,Unknown,Dollars,894,2.59
1665,818856,74660,"39    2.534066e+11
Name: market_capitalization ($), dtype: float64",Bulgaria,Gabrovo,Dollars,216,36.76
1666,465415,74660,"39    3.500713e+10
Name: market_capitalization ($), dtype: float64",Azerbaijan,Neftçala,Dollars,604,28.14
1667,375803,74660,"39    2.567613e+10
Name: market_capitalization ($), dtype: float64",Canada,Quebec,Dollars,819,6565.98
1668,420039,74660,"39    2.741866e+09
Name: market_capitalization ($), dtype: float64",Afghanistan,Farāh,Dollars,816,570.99
1669,863811,74660,"39    2.087567e+10
Name: market_capitalization ($), dtype: float64",Iraq,Al Başrah,Dollars,358,588.59
1670,141269,54218,"147    1.700200e+10
Name: market_capitalization ($), dtype: float64",Costa Rica,Cartago,Dollars,788,6641.14
1671,236945,54218,"147    7.706235e+09
Name: market_capitalization ($), dtype: float64",Martinique,Unknown,Dollars,292,1860.53
1672,951484,54218,"147    1.121874e+11
Name: market_capitalization ($), dtype: float64",Guinea,Faranah,Dollars,489,4.42
1673,263882,54218,"147    2.940664e+10
Name: market_capitalization ($), dtype: float64",Myanmar,Yangon,Dollars,762,597.14
1674,944969,54218,"147    6.789086e+10
Name: market_capitalization ($), dtype: float64",Romania,Vâlcea,Dollars,613,305.53
1675,961666,54218,"147    4.319198e+10
Name: market_capitalization ($), dtype: float64","Korea, Democratic People's Republic of",Hwanghae-bukto,Dollars,825,78.93
1676,546027,54218,"147    1.753971e+10
Name: market_capitalization ($), dtype: float64",Congo,Pointe-Noire,Dollars,766,608.77
1677,396258,54218,"147    6.167769e+10
Name: market_capitalization ($), dtype: float64",United States,United States Minor Outlying Islands,Dollars,269,1110.31
1678,240873,54218,"147    1.366086e+10
Name: market_capitalization ($), dtype: float64",Jordan,Irbid,Dollars,699,476.19
1679,261365,54218,"147    1.007993e+10
Name: market_capitalization ($), dtype: float64",American Samoa,Unknown,Dollars,304,5.3
1680,317143,34258,"0    5.544413e+10
Name: market_capitalization ($), dtype: float64",Svalbard and Jan Mayen,Unknown,Dollars,278,7.79
1681,579588,34258,"0    2.947980e+10
Name: market_capitalization ($), dtype: float64",Philippines,Pampanga,Dollars,707,708.1
1682,611974,34258,"0    2.719892e+10
Name: market_capitalization ($), dtype: float64",Tonga,Ha'apai,Dollars,415,12.86
1683,997155,34258,"0    4.106683e+10
Name: market_capitalization ($), dtype: float64",Viet Nam,Tây Ninh,Dollars,174,79.3
1684,638348,34258,"0    5.345523e+09
Name: market_capitalization ($), dtype: float64",Sri Lanka,Central Province,Denar,760,99.25
1685,924791,34258,"0    6.868497e+09
Name: market_capitalization ($), dtype: float64",Gambia,Upper River,Dollars,623,8506.94
1686,686074,34258,"0    1.125192e+11
Name: market_capitalization ($), dtype: float64",Jordan,Jarash,Dollars,851,599.51
1687,376038,34258,"0    1.604364e+11
Name: market_capitalization ($), dtype: float64",Finland,Norra Karelen,Dollars,558,5.7
1688,759990,34258,"0    1.475724e+11
Name: market_capitalization ($), dtype: float64",Côte d'Ivoire,Gôh-Djiboua,Dollars,898,422.28
1689,380390,34258,"0    1.145193e+10
Name: market_capitalization ($), dtype: float64","Korea, Democratic People's Republic of",Hamgyǒng-namdo,Dollars,789,676.22
1690,922151,39180,"78    9.174816e+10
Name: market_capitalization ($), dtype: float64",Singapore,South West,Dollars,365,68.57
1691,189668,39180,"78    1.615332e+11
Name: market_capitalization ($), dtype: float64",Martinique,Unknown,Dollars,192,651.21
1692,651953,39180,"78    1.876171e+11
Name: market_capitalization ($), dtype: float64",Nauru,Meneng,Dollars,391,24.85
1693,947614,39180,"78    5.723154e+10
Name: market_capitalization ($), dtype: float64",Denmark,Nordjylland,Dollars,735,69.49
1694,325172,39180,"78    2.988189e+10
Name: market_capitalization ($), dtype: float64",Djibouti,Awbūk,Dollars,804,53.5
1695,744465,39180,"78    1.876545e+11
Name: market_capitalization ($), dtype: float64",Chad,Al Baţḩā’,Dollars,646,9425.38
1696,443234,39180,"78    5.848092e+08
Name: market_capitalization ($), dtype: float64",Kuwait,Ḩawallī,Dollars,462,3.84
1697,468685,39180,"78    2.162593e+10
Name: market_capitalization ($), dtype: float64",Guinea,Boffa,Dollars,772,99.64
1698,514740,39180,"78    2.234577e+10
Name: market_capitalization ($), dtype: float64",Pitcairn,Unknown,Dollars,608,6.32
1699,409872,39180,"78    5.938930e+10
Name: market_capitalization ($), dtype: float64",Martinique,Unknown,Dollars,732,414.64
1700,461118,27107,"42    9.795802e+09
Name: market_capitalization ($), dtype: float64",San Marino,Serravalle,Dollars,351,2302.75
1701,552343,27107,"42    6.287018e+09
Name: market_capitalization ($), dtype: float64",Somalia,Galguduud,Dollars,921,4125.66
1702,557376,27107,"42    1.374571e+11
Name: market_capitalization ($), dtype: float64",Nigeria,Imo,Dollars,659,821.56
1703,501721,27107,"42    1.363048e+11
Name: market_capitalization ($), dtype: float64",French Guiana,Unknown,Dollars,998,2.43
1704,698756,27107,"42    2.310678e+10
Name: market_capitalization ($), dtype: float64",Anguilla,Unknown,Dollars,880,6.65
1705,555500,27107,"42    6.539061e+10
Name: market_capitalization ($), dtype: float64",Finland,Birkaland,Dollars,553,6.52
1706,949075,27107,"42    9.823082e+08
Name: market_capitalization ($), dtype: float64",Greece,Ionía Nísia,Dollars,990,44.61
1707,988339,27107,"42    1.342148e+11
Name: market_capitalization ($), dtype: float64",Senegal,Saint-Louis,Dollars,221,9555.69
1708,911880,27107,"42    2.833276e+10
Name: market_capitalization ($), dtype: float64",Uruguay,Cerro Largo,Dollars,352,285.89
1709,729323,27107,"42    1.808180e+10
Name: market_capitalization ($), dtype: float64",Kenya,Samburu,Dollars,947,29.11
1710,516492,23557,"99    1.490627e+11
Name: market_capitalization ($), dtype: float64","Iran, Islamic Republic of",Khorāsān-e Shomālī,Dollars,763,7.19
1711,407959,23557,"99    1.972110e+09
Name: market_capitalization ($), dtype: float64",Netherlands,Aruba,Dollars,757,4.25
1712,876191,23557,"99    8.804638e+10
Name: market_capitalization ($), dtype: float64",Western Sahara,Unknown,Dollars,539,4.4
1713,829139,23557,"99    7.990004e+10
Name: market_capitalization ($), dtype: float64",Tuvalu,Nanumaga,Dollars,373,4666.14
1714,755652,23557,"99    3.201751e+11
Name: market_capitalization ($), dtype: float64",Grenada,Saint David,Dollars,835,3.19
1715,607284,23557,"99    1.516644e+11
Name: market_capitalization ($), dtype: float64",Mongolia,Govĭ-Altay,Dollars,732,90.33
1716,864321,23557,"99    5.491929e+10
Name: market_capitalization ($), dtype: float64",Jordan,Mādabā,Dollars,248,615.21
1717,175110,23557,"99    2.249493e+09
Name: market_capitalization ($), dtype: float64",French Southern Territories,Unknown,Dollars,952,68.45
1718,537645,23557,"99    5.424075e+09
Name: market_capitalization ($), dtype: float64",Bahrain,Ash Shamālīyah,Dollars,678,94.13
1719,767850,23557,"99    4.005987e+10
Name: market_capitalization ($), dtype: float64",Hong Kong,Unknown,Dollars,354,725.73
1720,450699,54953,"189    1.501380e+09
Name: market_capitalization ($), dtype: float64",United States Minor Outlying Islands,Howland Island,Dollars,192,20.46
1721,646601,54953,"189    1.635578e+09
Name: market_capitalization ($), dtype: float64",Mayotte,Unknown,Dollars,628,885.99
1722,412842,54953,"189    3.354198e+09
Name: market_capitalization ($), dtype: float64",Åland Islands,Unknown,Dollars,907,1855.93
1723,904897,54953,"189    4.654922e+09
Name: market_capitalization ($), dtype: float64",Egypt,Dumyāţ,Dollars,366,62.31
1724,541518,54953,"189    4.221402e+08
Name: market_capitalization ($), dtype: float64",Pitcairn,Unknown,Dollars,875,1381.12
1725,513955,54953,"189    4.167220e+09
Name: market_capitalization ($), dtype: float64","Moldova, Republic of",Ialoveni,Dollars,633,255.51
1726,141262,54953,"189    2.541455e+09
Name: market_capitalization ($), dtype: float64",Greece,Nótio Aigaío,Dollars,182,84.67
1727,397969,54953,"189    1.444543e+09
Name: market_capitalization ($), dtype: float64","Palestine, State of",Bethlehem,Dollars,750,9.14
1728,408640,54953,"189    1.019739e+09
Name: market_capitalization ($), dtype: float64",San Marino,Città di San Marino,Dollars,447,425.85
1729,685736,54953,"189    1.848478e+09
Name: market_capitalization ($), dtype: float64",Dominica,Saint Peter,Dollars,380,4.6
1730,734407,77347,"234    5.864826e+10
Name: market_capitalization ($), dtype: float64",Cyprus,Girne,Dollars,296,6.46
1731,508722,77347,"234    2.314228e+10
Name: market_capitalization ($), dtype: float64",Myanmar,Tanintharyi,Dollars,300,941.95
1732,355215,77347,"234    4.306082e+10
Name: market_capitalization ($), dtype: float64",French Polynesia,Unknown,Dollars,833,9.43
1733,836914,77347,"234    3.344826e+09
Name: market_capitalization ($), dtype: float64",Sint Maarten (Dutch part),Unknown,Dollars,592,84.15
1734,620291,77347,"234    4.267195e+09
Name: market_capitalization ($), dtype: float64",Czechia,Kraj Vysočina,Dollars,483,1.98
1735,807365,77347,"234    4.691027e+10
Name: market_capitalization ($), dtype: float64",Bahamas,South Andros,Dollars,256,358.7
1736,753889,77347,"234    6.802334e+10
Name: market_capitalization ($), dtype: float64",Réunion,Unknown,Dollars,905,4913.98
1737,486149,77347,"234    3.468868e+10
Name: market_capitalization ($), dtype: float64",Seychelles,Beau Vallon,Dollars,604,266.77
1738,991268,77347,"234    2.677106e+10
Name: market_capitalization ($), dtype: float64",Comoros,Andjouân,Dollars,551,645.43
1739,601563,77347,"234    1.727975e+10
Name: market_capitalization ($), dtype: float64",Timor-Leste,Díli,Dollars,764,12.4
1740,686122,31532,"54    2.837191e+10
Name: market_capitalization ($), dtype: float64",Christmas Island,Unknown,Dollars,174,523.84
1741,915468,31532,"54    1.226226e+11
Name: market_capitalization ($), dtype: float64",Belarus,Viciebskaja voblasć,Dollars,590,48.48
1742,661080,31532,"54    1.761510e+10
Name: market_capitalization ($), dtype: float64",Slovakia,Žilinský kraj,Dollars,513,3476.86
1743,285634,31532,"54    8.805557e+10
Name: market_capitalization ($), dtype: float64",Nicaragua,Managua,Dollars,717,59.46
1744,593045,31532,"54    1.627664e+11
Name: market_capitalization ($), dtype: float64",South Africa,Northern Cape,Dollars,535,4598.45
1745,429761,31532,"54    1.075251e+11
Name: market_capitalization ($), dtype: float64",Monaco,La Gare,Dollars,894,4510.11
1746,134767,31532,"54    1.372477e+11
Name: market_capitalization ($), dtype: float64",Kiribati,Gilbert Islands,Dollars,485,8511.33
1747,747832,31532,"54    3.555844e+10
Name: market_capitalization ($), dtype: float64",Malaysia,Wilayah Persekutuan Kuala Lumpur,Dollars,964,33.87
1748,685239,31532,"54    1.543077e+10
Name: market_capitalization ($), dtype: float64",Malawi,Mangochi,Dollars,151,938.43
1749,808156,31532,"54    1.125830e+10
Name: market_capitalization ($), dtype: float64",Lao People's Democratic Republic,Oudômxai,Dollars,348,759.55
1750,661335,48251,"179    4.462502e+10
Name: market_capitalization ($), dtype: float64",Bermuda,Unknown,Dollars,481,134.3
1751,133608,48251,"179    4.107837e+10
Name: market_capitalization ($), dtype: float64",Burkina Faso,Séno,Dollars,715,434.44
1752,260399,48251,"179    1.269460e+10
Name: market_capitalization ($), dtype: float64","Bolivia, Plurinational State of",Pando,Dollars,836,3296.42
1753,279055,48251,"179    3.196487e+10
Name: market_capitalization ($), dtype: float64",Puerto Rico,Unknown,Dollars,352,4.27
1754,584747,48251,"179    1.377103e+10
Name: market_capitalization ($), dtype: float64",Mauritius,Savanne,Dollars,377,98.75
1755,859775,48251,"179    1.030587e+11
Name: market_capitalization ($), dtype: float64",Cyprus,Larnaka,Dollars,976,738.24
1756,709984,48251,"179    7.908425e+10
Name: market_capitalization ($), dtype: float64",Belarus,Mahilioŭskaja voblasć,Dollars,552,2004.96
1757,691065,48251,"179    2.025076e+11
Name: market_capitalization ($), dtype: float64",Russian Federation,Moskva,Dollars,132,6.38
1758,808105,48251,"179    9.210248e+10
Name: market_capitalization ($), dtype: float64","Taiwan, Province of China",Yunlin,Dollars,839,2.65
1759,598464,48251,"179    3.751350e+10
Name: market_capitalization ($), dtype: float64",Georgia,Kvemo Kartli,Dollars,680,11.44
1760,746752,13889,"66    5.007683e+10
Name: market_capitalization ($), dtype: float64",Uruguay,Cerro Largo,Dollars,140,77.5
1761,679869,13889,"66    5.999435e+10
Name: market_capitalization ($), dtype: float64",Luxembourg,Capellen,Dollars,864,336.13
1762,197102,13889,"66    4.749646e+10
Name: market_capitalization ($), dtype: float64",Cook Islands,Unknown,Dollars,838,68.41
1763,749605,13889,"66    4.762086e+10
Name: market_capitalization ($), dtype: float64",Svalbard and Jan Mayen,Unknown,Dollars,865,3.61
1764,481504,13889,"66    7.774553e+10
Name: market_capitalization ($), dtype: float64",Samoa,Vaisigano,Dollars,720,99.54
1765,630325,13889,"66    1.194598e+11
Name: market_capitalization ($), dtype: float64",Slovakia,Trnavský kraj,Dollars,181,3847.52
1766,906259,13889,"66    8.058497e+09
Name: market_capitalization ($), dtype: float64",Saint Lucia,Gros Islet,Dollars,262,88.34
1767,181498,13889,"66    6.877206e+09
Name: market_capitalization ($), dtype: float64",Papua New Guinea,Western Highlands,Dollars,109,9.85
1768,957231,13889,"66    9.695461e+10
Name: market_capitalization ($), dtype: float64",Martinique,Unknown,Dollars,144,478.73
1769,894754,13889,"66    4.512250e+10
Name: market_capitalization ($), dtype: float64",Kenya,Siaya,Dollars,585,529.52
1770,749158,34582,"141    1.363799e+10
Name: market_capitalization ($), dtype: float64",Canada,Newfoundland and Labrador,Dollars,581,5952.78
1771,487825,34582,"141    2.456974e+11
Name: market_capitalization ($), dtype: float64",China,Hunan Sheng,Dollars,289,2600.62
1772,233565,34582,"141    2.050075e+10
Name: market_capitalization ($), dtype: float64","Taiwan, Province of China",Lienchiang,Dollars,614,7786.86
1773,481152,34582,"141    1.416833e+09
Name: market_capitalization ($), dtype: float64",Uzbekistan,Sirdaryo,Dollars,256,9207.38
1774,997117,34582,"141    2.073050e+10
Name: market_capitalization ($), dtype: float64",Grenada,Saint David,Dollars,188,1.1
1775,535134,34582,"141    1.364458e+11
Name: market_capitalization ($), dtype: float64",Bermuda,Unknown,Dollars,315,2032.83
1776,270508,34582,"141    1.242487e+11
Name: market_capitalization ($), dtype: float64",Guinea,Koundara,Dollars,714,6594.44
1777,973917,34582,"141    3.628846e+10
Name: market_capitalization ($), dtype: float64",Latvia,Jūrmala,Dollars,307,6.52
1778,694265,34582,"141    6.316446e+10
Name: market_capitalization ($), dtype: float64",Isle of Man,Unknown,Dollars,128,5255.65
1779,875479,34582,"141    2.853256e+11
Name: market_capitalization ($), dtype: float64",Albania,Gjirokastër,Dollars,364,83.8
1780,334735,29185,"151    5.999279e+10
Name: market_capitalization ($), dtype: float64",Sierra Leone,Western Area (Freetown),Dollars,559,9710.19
1781,955180,29185,"151    5.681283e+10
Name: market_capitalization ($), dtype: float64","Venezuela, Bolivarian Republic of",Portuguesa,Dollars,145,6080.69
