,From_Node_ID,To_Node_ID,order/service
675,347,411,"[{'IntOrders_id': 10240, 'quantity': 418, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 4118073.3000000003, 'status': 'Closed', 'prod_id': 781}]"
676,379,405,"[{'IntOrders_id': 10241, 'quantity': 726, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 6450343.0200000005, 'status': 'Closed', 'prod_id': 641}]"
677,356,405,"[{'IntOrders_id': 10242, 'quantity': 225, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 88776.0, 'status': 'Closed', 'prod_id': 862}]"
678,507,405,"[{'IntOrders_id': 10243, 'quantity': 29, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 2744.56, 'status': 'Closed', 'prod_id': 787}]"
679,406,405,"[{'IntOrders_id': 10244, 'quantity': 230, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 1886409.4000000001, 'status': 'Closed', 'prod_id': 786}]"
680,319,531,"[{'IntOrders_id': 10245, 'quantity': 560, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 246775.2, 'status': 'Closed', 'prod_id': 217}]"
681,435,531,"[{'IntOrders_id': 10246, 'quantity': 467, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 2685.25, 'status': 'Closed', 'prod_id': 457}]"
682,413,531,"[{'IntOrders_id': 10247, 'quantity': 164, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 45736.32, 'status': 'Closed', 'prod_id': 318}]"
683,503,533,"[{'IntOrders_id': 10248, 'quantity': 299, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 143493.09, 'status': 'Closed', 'prod_id': 560}]"
684,564,580,"[{'IntOrders_id': 10249, 'quantity': 683, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 3542577.57, 'status': 'Closed', 'prod_id': 108}]"
685,433,580,"[{'IntOrders_id': 10250, 'quantity': 795, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 173461.05, 'status': 'Closed', 'prod_id': 977}]"
686,503,580,"[{'IntOrders_id': 10251, 'quantity': 192, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 92142.72, 'status': 'Closed', 'prod_id': 560}]"
687,413,580,"[{'IntOrders_id': 10252, 'quantity': 549, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 153105.12, 'status': 'Closed', 'prod_id': 318}]"
688,508,426,"[{'IntOrders_id': 10253, 'quantity': 497, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 3617225.64, 'status': 'Closed', 'prod_id': 160}]"
689,343,426,"[{'IntOrders_id': 10254, 'quantity': 475, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 269553.0, 'status': 'Closed', 'prod_id': 103}]"
690,308,426,"[{'IntOrders_id': 10255, 'quantity': 997, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 9024375.41, 'status': 'Closed', 'prod_id': 242}]"
691,404,426,"[{'IntOrders_id': 10256, 'quantity': 866, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 40823.24, 'status': 'Closed', 'prod_id': 549}]"
692,456,426,"[{'IntOrders_id': 10257, 'quantity': 640, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 10822.4, 'status': 'Closed', 'prod_id': 728}]"
693,379,426,"[{'IntOrders_id': 10258, 'quantity': 619, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 6098295.15, 'status': 'Closed', 'prod_id': 781}]"
694,593,493,"[{'IntOrders_id': 10259, 'quantity': 397, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 35960.26, 'status': 'Closed', 'prod_id': 418}]"
695,419,493,"[{'IntOrders_id': 10260, 'quantity': 362, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 726124.94, 'status': 'Closed', 'prod_id': 773}]"
696,580,306,"[{'IntOrders_id': 10261, 'quantity': 179, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 30524.87, 'status': 'Closed', 'prod_id': 950}]"
697,456,306,"[{'IntOrders_id': 10262, 'quantity': 763, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 12902.33, 'status': 'Closed', 'prod_id': 728}]"
698,472,306,"[{'IntOrders_id': 10263, 'quantity': 677, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 1441481.94, 'status': 'Closed', 'prod_id': 149}]"
699,425,503,"[{'IntOrders_id': 10264, 'quantity': 541, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 4528.169999999999, 'status': 'Closed', 'prod_id': 748}]"
700,596,503,"[{'IntOrders_id': 10265, 'quantity': 173, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 14935.09, 'status': 'Closed', 'prod_id': 473}]"
701,367,503,"[{'IntOrders_id': 10266, 'quantity': 162, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 99941.04, 'status': 'Closed', 'prod_id': 831}]"
702,341,503,"[{'IntOrders_id': 10267, 'quantity': 365, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 978.2, 'status': 'Closed', 'prod_id': 938}]"
703,397,503,"[{'IntOrders_id': 10268, 'quantity': 798, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 7223120.94, 'status': 'Closed', 'prod_id': 242}]"
704,525,370,"[{'IntOrders_id': 10269, 'quantity': 780, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 61230.0, 'status': 'Closed', 'prod_id': 270}]"
705,315,370,"[{'IntOrders_id': 10270, 'quantity': 674, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 4279.9, 'status': 'Closed', 'prod_id': 791}]"
706,488,370,"[{'IntOrders_id': 10271, 'quantity': 591, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 30087.809999999998, 'status': 'Closed', 'prod_id': 519}]"
707,438,599,"[{'IntOrders_id': 10272, 'quantity': 345, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 29783.85, 'status': 'Closed', 'prod_id': 473}]"
708,414,599,"[{'IntOrders_id': 10273, 'quantity': 106, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 212622.22, 'status': 'Closed', 'prod_id': 773}]"
709,525,599,"[{'IntOrders_id': 10274, 'quantity': 665, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 68714.45, 'status': 'Closed', 'prod_id': 576}]"
710,321,599,"[{'IntOrders_id': 10275, 'quantity': 484, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 4184543.0, 'status': 'Closed', 'prod_id': 320}]"
711,527,599,"[{'IntOrders_id': 10276, 'quantity': 723, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 336108.24, 'status': 'Closed', 'prod_id': 534}]"
712,335,599,"[{'IntOrders_id': 10277, 'quantity': 131, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 17907.699999999997, 'status': 'Closed', 'prod_id': 827}]"
713,599,509,"[{'IntOrders_id': 10278, 'quantity': 726, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 56991.0, 'status': 'Closed', 'prod_id': 270}]"
714,389,509,"[{'IntOrders_id': 10279, 'quantity': 434, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 2755.8999999999996, 'status': 'Closed', 'prod_id': 791}]"
715,571,509,"[{'IntOrders_id': 10280, 'quantity': 54, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 3818.3399999999997, 'status': 'Closed', 'prod_id': 897}]"
716,374,509,"[{'IntOrders_id': 10281, 'quantity': 967, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 1518.19, 'status': 'Closed', 'prod_id': 553}]"
717,362,509,"[{'IntOrders_id': 10282, 'quantity': 157, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 2138.3399999999997, 'status': 'Closed', 'prod_id': 801}]"
718,458,509,"[{'IntOrders_id': 10283, 'quantity': 208, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 1270.88, 'status': 'Closed', 'prod_id': 343}]"
719,513,503,"[{'IntOrders_id': 10284, 'quantity': 681, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 73132.59, 'status': 'Closed', 'prod_id': 316}]"
720,508,503,"[{'IntOrders_id': 10285, 'quantity': 474, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 3449828.88, 'status': 'Closed', 'prod_id': 160}]"
721,575,503,"[{'IntOrders_id': 10286, 'quantity': 194, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 90186.72, 'status': 'Closed', 'prod_id': 534}]"
722,351,503,"[{'IntOrders_id': 10287, 'quantity': 50, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 189.5, 'status': 'Closed', 'prod_id': 472}]"
723,381,503,"[{'IntOrders_id': 10288, 'quantity': 938, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 6712299.86, 'status': 'Closed', 'prod_id': 446}]"
724,321,372,"[{'IntOrders_id': 10289, 'quantity': 988, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 8542001.0, 'status': 'Closed', 'prod_id': 320}]"
725,530,372,"[{'IntOrders_id': 10290, 'quantity': 126, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 11924.64, 'status': 'Closed', 'prod_id': 787}]"
726,425,372,"[{'IntOrders_id': 10291, 'quantity': 746, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 6244.0199999999995, 'status': 'Closed', 'prod_id': 748}]"
727,596,381,"[{'IntOrders_id': 10292, 'quantity': 939, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 7859.429999999999, 'status': 'Closed', 'prod_id': 748}]"
728,468,381,"[{'IntOrders_id': 10293, 'quantity': 952, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 67315.92, 'status': 'Closed', 'prod_id': 897}]"
729,593,381,"[{'IntOrders_id': 10294, 'quantity': 835, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 86280.55, 'status': 'Closed', 'prod_id': 576}]"
730,567,381,"[{'IntOrders_id': 10295, 'quantity': 687, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 2603.73, 'status': 'Closed', 'prod_id': 472}]"
731,308,381,"[{'IntOrders_id': 10296, 'quantity': 952, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 8617056.56, 'status': 'Closed', 'prod_id': 242}]"
732,539,381,"[{'IntOrders_id': 10297, 'quantity': 757, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 68569.06, 'status': 'Closed', 'prod_id': 418}]"
733,350,381,"[{'IntOrders_id': 10298, 'quantity': 805, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 20302.1, 'status': 'Closed', 'prod_id': 901}]"
734,562,543,"[{'IntOrders_id': 10299, 'quantity': 307, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 2618927.9699999997, 'status': 'Closed', 'prod_id': 835}]"
735,347,543,"[{'IntOrders_id': 10300, 'quantity': 579, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 1945.4399999999998, 'status': 'Closed', 'prod_id': 177}]"
736,389,543,"[{'IntOrders_id': 10301, 'quantity': 115, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 622.15, 'status': 'Closed', 'prod_id': 634}]"
737,525,351,"[{'IntOrders_id': 10302, 'quantity': 473, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 1007121.0599999999, 'status': 'Closed', 'prod_id': 149}]"
738,593,351,"[{'IntOrders_id': 10303, 'quantity': 819, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 74185.02, 'status': 'Closed', 'prod_id': 418}]"
739,416,351,"[{'IntOrders_id': 10304, 'quantity': 4, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 10452.64, 'status': 'Closed', 'prod_id': 952}]"
740,567,475,"[{'IntOrders_id': 10305, 'quantity': 530, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 233555.1, 'status': 'Closed', 'prod_id': 217}]"
741,393,475,"[{'IntOrders_id': 10306, 'quantity': 295, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 2309.85, 'status': 'Closed', 'prod_id': 335}]"
742,435,475,"[{'IntOrders_id': 10307, 'quantity': 245, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 22192.1, 'status': 'Closed', 'prod_id': 418}]"
743,523,335,"[{'IntOrders_id': 10308, 'quantity': 99, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 601949.7000000001, 'status': 'Closed', 'prod_id': 742}]"
744,413,335,"[{'IntOrders_id': 10309, 'quantity': 38, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 10597.44, 'status': 'Closed', 'prod_id': 318}]"
745,303,335,"[{'IntOrders_id': 10310, 'quantity': 592, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 3404.0, 'status': 'Closed', 'prod_id': 457}]"
746,508,335,"[{'IntOrders_id': 10311, 'quantity': 332, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 2416335.84, 'status': 'Closed', 'prod_id': 160}]"
747,493,335,"[{'IntOrders_id': 10312, 'quantity': 150, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 1323028.5, 'status': 'Closed', 'prod_id': 772}]"
748,599,335,"[{'IntOrders_id': 10313, 'quantity': 888, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 69708.0, 'status': 'Closed', 'prod_id': 270}]"
749,348,335,"[{'IntOrders_id': 10314, 'quantity': 807, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 3951241.47, 'status': 'Closed', 'prod_id': 740}]"
750,397,335,"[{'IntOrders_id': 10315, 'quantity': 647, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 2224923.01, 'status': 'Closed', 'prod_id': 731}]"
751,490,335,"[{'IntOrders_id': 10316, 'quantity': 659, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 5748364.74, 'status': 'Closed', 'prod_id': 579}]"
752,456,335,"[{'IntOrders_id': 10317, 'quantity': 649, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 10974.59, 'status': 'Closed', 'prod_id': 728}]"
753,549,352,"[{'IntOrders_id': 10318, 'quantity': 112, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 429824.63999999996, 'status': 'Closed', 'prod_id': 945}]"
754,351,352,"[{'IntOrders_id': 10319, 'quantity': 295, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 1118.05, 'status': 'Closed', 'prod_id': 472}]"
755,356,433,"[{'IntOrders_id': 10320, 'quantity': 1000, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 394560.0, 'status': 'Closed', 'prod_id': 862}]"
756,419,433,"[{'IntOrders_id': 10321, 'quantity': 195, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 93582.45000000001, 'status': 'Closed', 'prod_id': 560}]"
757,462,433,"[{'IntOrders_id': 10322, 'quantity': 565, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 1146481.05, 'status': 'Closed', 'prod_id': 679}]"
758,303,321,"[{'IntOrders_id': 10323, 'quantity': 472, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 957768.24, 'status': 'Closed', 'prod_id': 679}]"
759,406,321,"[{'IntOrders_id': 10324, 'quantity': 601, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 2019.36, 'status': 'Closed', 'prod_id': 177}]"
760,464,321,"[{'IntOrders_id': 10325, 'quantity': 880, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 7365.599999999999, 'status': 'Closed', 'prod_id': 748}]"
761,389,321,"[{'IntOrders_id': 10326, 'quantity': 315, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 1704.15, 'status': 'Closed', 'prod_id': 634}]"
762,456,321,"[{'IntOrders_id': 10327, 'quantity': 504, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 8522.64, 'status': 'Closed', 'prod_id': 728}]"
763,488,321,"[{'IntOrders_id': 10328, 'quantity': 125, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 429853.75, 'status': 'Closed', 'prod_id': 731}]"
764,367,321,"[{'IntOrders_id': 10329, 'quantity': 341, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 210369.71999999997, 'status': 'Closed', 'prod_id': 831}]"
765,597,321,"[{'IntOrders_id': 10330, 'quantity': 725, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 6441458.25, 'status': 'Closed', 'prod_id': 641}]"
766,549,321,"[{'IntOrders_id': 10331, 'quantity': 584, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 916.88, 'status': 'Closed', 'prod_id': 553}]"
767,533,559,"[{'IntOrders_id': 10332, 'quantity': 99, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 3422.43, 'status': 'Closed', 'prod_id': 551}]"
768,519,559,"[{'IntOrders_id': 10333, 'quantity': 642, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 5020.4400000000005, 'status': 'Closed', 'prod_id': 804}]"
769,351,559,"[{'IntOrders_id': 10334, 'quantity': 614, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 3006272.94, 'status': 'Closed', 'prod_id': 740}]"
770,531,559,"[{'IntOrders_id': 10335, 'quantity': 888, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 6252283.68, 'status': 'Closed', 'prod_id': 990}]"
771,471,559,"[{'IntOrders_id': 10336, 'quantity': 245, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 1817.9, 'status': 'Closed', 'prod_id': 930}]"
772,493,503,"[{'IntOrders_id': 10337, 'quantity': 649, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 824.23, 'status': 'Closed', 'prod_id': 812}]"
773,435,503,"[{'IntOrders_id': 10338, 'quantity': 508, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 995.68, 'status': 'Closed', 'prod_id': 571}]"
774,475,503,"[{'IntOrders_id': 10339, 'quantity': 606, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 22288.68, 'status': 'Closed', 'prod_id': 338}]"
775,375,503,"[{'IntOrders_id': 10340, 'quantity': 120, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 1182222.0, 'status': 'Closed', 'prod_id': 781}]"
776,305,503,"[{'IntOrders_id': 10341, 'quantity': 276, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 23142.6, 'status': 'Closed', 'prod_id': 856}]"
777,470,503,"[{'IntOrders_id': 10342, 'quantity': 627, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 3605.25, 'status': 'Closed', 'prod_id': 457}]"
778,335,417,"[{'IntOrders_id': 10343, 'quantity': 507, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 69306.9, 'status': 'Closed', 'prod_id': 827}]"
779,527,417,"[{'IntOrders_id': 10344, 'quantity': 820, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 381201.6, 'status': 'Closed', 'prod_id': 534}]"
780,579,352,"[{'IntOrders_id': 10345, 'quantity': 74, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 49893.76, 'status': 'Closed', 'prod_id': 858}]"
781,435,352,"[{'IntOrders_id': 10346, 'quantity': 625, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 1330762.4999999998, 'status': 'Closed', 'prod_id': 149}]"
782,484,352,"[{'IntOrders_id': 10347, 'quantity': 971, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 4010.23, 'status': 'Closed', 'prod_id': 661}]"
783,472,456,"[{'IntOrders_id': 10348, 'quantity': 91, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 193759.02, 'status': 'Closed', 'prod_id': 149}]"
784,509,508,"[{'IntOrders_id': 10349, 'quantity': 763, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 1495.48, 'status': 'Closed', 'prod_id': 571}]"
785,549,508,"[{'IntOrders_id': 10350, 'quantity': 103, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 886153.29, 'status': 'Closed', 'prod_id': 616}]"
786,571,508,"[{'IntOrders_id': 10351, 'quantity': 301, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 21283.71, 'status': 'Closed', 'prod_id': 897}]"
787,343,375,"[{'IntOrders_id': 10352, 'quantity': 913, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 518109.24, 'status': 'Closed', 'prod_id': 103}]"
788,416,375,"[{'IntOrders_id': 10353, 'quantity': 190, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 653377.7, 'status': 'Closed', 'prod_id': 731}]"
789,564,375,"[{'IntOrders_id': 10354, 'quantity': 967, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 68376.56999999999, 'status': 'Closed', 'prod_id': 897}]"
790,374,375,"[{'IntOrders_id': 10355, 'quantity': 597, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 4614.81, 'status': 'Closed', 'prod_id': 582}]"
791,311,375,"[{'IntOrders_id': 10356, 'quantity': 12, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 24070.44, 'status': 'Closed', 'prod_id': 773}]"
792,404,375,"[{'IntOrders_id': 10357, 'quantity': 303, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 14283.42, 'status': 'Closed', 'prod_id': 549}]"
793,347,375,"[{'IntOrders_id': 10358, 'quantity': 649, 'placed_when': '1993-05-08', 'actual_date': '1993-05-30 00:00:00', 'expected_date': '1993-06-01', 'cost': 6393850.65, 'status': 'Closed', 'prod_id': 781}]"
