,From,To,From_Table,To_Table,Weight,Transportation_Cost,Transportation_Distance,Transportation_Duration,Transportation_Type,Rental price,price,profit_margin (%),market_share (%),Annual_sales,Distance,Edge_Name
6992,475,5176,Supplier,Products,20.0,0.0,0.0,0.0,0,0,96.2,6,0,0.0,0.0,Related_To
6993,335,4714,Supplier,Products,20.0,0.0,0.0,0.0,0,0,136.7,5,0,0.0,0.0,Related_To
6994,352,4811,Supplier,Products,40.0,0.0,0.0,0.0,0,0,9396.37,6,0,0.0,0.0,Related_To
6995,433,4931,Supplier,Products,35.0,0.0,0.0,0.0,0,0,218.19,32,0,0.0,0.0,Related_To
6996,321,5081,Supplier,Products,55.0,0.0,0.0,0.0,0,0,8645.75,47,0,0.0,0.0,Related_To
6997,559,4870,Supplier,Products,35.0,0.0,0.0,0.0,0,0,3.36,28,0,0.0,0.0,Related_To
6998,503,4757,Supplier,Products,35.0,0.0,0.0,0.0,0,0,7.83,39,0,0.0,0.0,Related_To
6999,417,5070,Supplier,Products,20.0,0.0,0.0,0.0,0,0,23.8,6,0,0.0,0.0,Related_To
7000,352,4822,Supplier,Products,35.0,0.0,0.0,0.0,0,0,864.91,31,0,0.0,0.0,Related_To
7001,456,5171,Supplier,Products,40.0,0.0,0.0,0.0,0,0,5391.43,10,0,0.0,0.0,Related_To
7002,508,4784,Supplier,Products,55.0,0.0,0.0,0.0,0,0,7278.12,48,0,0.0,0.0,Related_To
7003,375,5066,Supplier,Products,40.0,0.0,0.0,0.0,0,0,9851.85,6,0,0.0,0.0,Related_To
7004,356,4834,Supplier,Products,40.0,0.0,0.0,0.0,0,0,4560.38,26,0,0.0,0.0,Related_To
7005,507,5157,Supplier,Products,20.0,0.0,0.0,0.0,0,0,94.64,5,0,0.0,0.0,Related_To
7006,438,5043,Supplier,Products,35.0,0.0,0.0,0.0,0,0,86.33,40,0,0.0,0.0,Related_To
7007,389,5177,Supplier,Products,35.0,0.0,0.0,0.0,0,0,5.41,27,0,0.0,0.0,Related_To
7008,553,5178,Supplier,Products,40.0,0.0,0.0,0.0,0,0,1647.81,8,0,0.0,0.0,Related_To
7009,490,4953,Supplier,Products,40.0,0.0,0.0,0.0,0,0,8722.86,16,0,0.0,0.0,Related_To
7010,523,5185,Supplier,Products,40.0,0.0,0.0,0.0,0,0,6080.3,13,0,0.0,0.0,Related_To
7011,403,4800,Supplier,Products,35.0,0.0,0.0,0.0,0,0,1.57,42,0,0.0,0.0,Related_To
7012,593,5179,Supplier,Products,20.0,0.0,0.0,0.0,0,0,90.58,21,0,0.0,0.0,Related_To
7013,527,4838,Supplier,Products,35.0,0.0,0.0,0.0,0,0,464.88,30,0,0.0,0.0,Related_To
7014,356,4724,Supplier,Products,55.0,0.0,0.0,0.0,0,0,8603.43,49,0,0.0,0.0,Related_To
7015,430,4838,Supplier,Products,35.0,0.0,0.0,0.0,0,0,464.88,30,0,0.0,0.0,Related_To
7016,319,4920,Supplier,Products,40.0,0.0,0.0,0.0,0,0,8884.77,17,0,0.0,0.0,Related_To
7017,370,5099,Supplier,Products,55.0,0.0,0.0,0.0,0,0,7645.5,50,0,0.0,0.0,Related_To
7018,423,5180,Supplier,Products,40.0,0.0,0.0,0.0,0,0,8738.71,24,0,0.0,0.0,Related_To
7019,593,4766,Supplier,Products,20.0,0.0,0.0,0.0,0,0,103.33,25,0,0.0,0.0,Related_To
7020,500,4833,Supplier,Products,20.0,0.0,0.0,0.0,0,0,86.54,9,0,0.0,0.0,Related_To
7021,571,5174,Supplier,Products,20.0,0.0,0.0,0.0,0,0,70.71,26,0,0.0,0.0,Related_To
7022,490,5181,Supplier,Products,35.0,0.0,0.0,0.0,0,0,36.78,44,0,0.0,0.0,Related_To
7023,348,5182,Supplier,Products,20.0,0.0,0.0,0.0,0,0,574.54,26,0,0.0,0.0,Related_To
7024,1978,5362,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7025,5362,5122,Ssintorders,Products,55.0,0.0,0.0,0.0,N/A,0,5186.79,36,0,0.0,0.0,Orders_Product
7026,1973,5363,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7027,5363,4754,Ssintorders,Products,20.0,0.0,0.0,0.0,N/A,0,7.73,18,0,0.0,0.0,Orders_Product
7028,1953,5364,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7029,5364,4764,Ssintorders,Products,55.0,0.0,0.0,0.0,N/A,0,2029.17,42,0,0.0,0.0,Orders_Product
7030,1958,5365,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7031,5365,4998,Ssintorders,Products,35.0,0.0,0.0,0.0,N/A,0,43.98,46,0,0.0,0.0,Orders_Product
7032,1957,5366,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7033,5366,5131,Ssintorders,Products,20.0,0.0,0.0,0.0,N/A,0,50.91,25,0,0.0,0.0,Orders_Product
7034,1994,5367,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7035,5367,4920,Ssintorders,Products,40.0,0.0,0.0,0.0,N/A,0,8884.77,17,0,0.0,0.0,Orders_Product
7036,1960,5368,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7037,5368,5066,Ssintorders,Products,40.0,0.0,0.0,0.0,N/A,0,9851.85,6,0,0.0,0.0,Orders_Product
7038,1997,5369,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7039,5369,4963,Ssintorders,Products,35.0,0.0,0.0,0.0,N/A,0,567.48,35,0,0.0,0.0,Orders_Product
7040,1953,5370,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7041,5370,4714,Ssintorders,Products,20.0,0.0,0.0,0.0,N/A,0,136.7,5,0,0.0,0.0,Orders_Product
7042,1976,5371,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7043,5371,4763,Ssintorders,Products,55.0,0.0,0.0,0.0,N/A,0,9051.53,28,0,0.0,0.0,Orders_Product
7044,1996,5372,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7045,5372,5047,Ssintorders,Products,20.0,0.0,0.0,0.0,N/A,0,479.91,11,0,0.0,0.0,Orders_Product
7046,1964,5373,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7047,5373,5097,Ssintorders,Products,55.0,0.0,0.0,0.0,N/A,0,7155.97,40,0,0.0,0.0,Orders_Product
7048,1998,5374,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7049,5374,5176,Ssintorders,Products,20.0,0.0,0.0,0.0,N/A,0,96.2,6,0,0.0,0.0,Orders_Product
7050,1986,5375,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7051,5375,4703,Ssintorders,Products,35.0,0.0,0.0,0.0,N/A,0,7.42,47,0,0.0,0.0,Orders_Product
7052,1996,5376,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7053,5376,5180,Ssintorders,Products,40.0,0.0,0.0,0.0,N/A,0,8738.71,24,0,0.0,0.0,Orders_Product
7054,1987,5377,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7055,5377,4918,Ssintorders,Products,55.0,0.0,0.0,0.0,N/A,0,2129.22,35,0,0.0,0.0,Orders_Product
7056,1952,5378,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7057,5378,5179,Ssintorders,Products,20.0,0.0,0.0,0.0,N/A,0,90.58,21,0,0.0,0.0,Orders_Product
7058,1962,5379,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7059,5379,5154,Ssintorders,Products,35.0,0.0,0.0,0.0,N/A,0,4.13,41,0,0.0,0.0,Orders_Product
7060,1980,5380,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7061,5380,5117,Ssintorders,Products,55.0,0.0,0.0,0.0,N/A,0,2005.87,33,0,0.0,0.0,Orders_Product
7062,1977,5381,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7063,5381,4703,Ssintorders,Products,35.0,0.0,0.0,0.0,N/A,0,7.42,47,0,0.0,0.0,Orders_Product
7064,1991,5382,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7065,5382,4697,Ssintorders,Products,20.0,0.0,0.0,0.0,N/A,0,425.27,9,0,0.0,0.0,Orders_Product
7066,1974,5383,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7067,5383,4920,Ssintorders,Products,40.0,0.0,0.0,0.0,N/A,0,8884.77,17,0,0.0,0.0,Orders_Product
7068,1975,5384,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7069,5384,4698,Ssintorders,Products,20.0,0.0,0.0,0.0,N/A,0,278.88,11,0,0.0,0.0,Orders_Product
7070,1987,5385,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7071,5385,5062,Ssintorders,Products,35.0,0.0,0.0,0.0,N/A,0,132.72,40,0,0.0,0.0,Orders_Product
7072,1997,5386,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7073,5386,5185,Ssintorders,Products,40.0,0.0,0.0,0.0,N/A,0,6080.3,13,0,0.0,0.0,Orders_Product
7074,1979,5387,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7075,5387,4998,Ssintorders,Products,35.0,0.0,0.0,0.0,N/A,0,43.98,46,0,0.0,0.0,Orders_Product
7076,1970,5388,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7077,5388,5097,Ssintorders,Products,55.0,0.0,0.0,0.0,N/A,0,7155.97,40,0,0.0,0.0,Orders_Product
7078,1999,5389,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7079,5389,5178,Ssintorders,Products,40.0,0.0,0.0,0.0,N/A,0,1647.81,8,0,0.0,0.0,Orders_Product
7080,1966,5390,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7081,5390,4970,Ssintorders,Products,20.0,0.0,0.0,0.0,N/A,0,80.98,12,0,0.0,0.0,Orders_Product
7082,1995,5391,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7083,5391,5004,Ssintorders,Products,40.0,0.0,0.0,0.0,N/A,0,4619.58,5,0,0.0,0.0,Orders_Product
7084,1992,5392,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7085,5392,5176,Ssintorders,Products,20.0,0.0,0.0,0.0,N/A,0,96.2,6,0,0.0,0.0,Orders_Product
7086,1958,5393,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7087,5393,5157,Ssintorders,Products,20.0,0.0,0.0,0.0,N/A,0,94.64,5,0,0.0,0.0,Orders_Product
7088,1990,5394,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7089,5394,5147,Ssintorders,Products,35.0,0.0,0.0,0.0,N/A,0,157.42,42,0,0.0,0.0,Orders_Product
7090,1971,5395,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7091,5395,5178,Ssintorders,Products,40.0,0.0,0.0,0.0,N/A,0,1647.81,8,0,0.0,0.0,Orders_Product
7092,1992,5396,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7093,5396,4781,Ssintorders,Products,20.0,0.0,0.0,0.0,N/A,0,616.92,19,0,0.0,0.0,Orders_Product
7094,1954,5397,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7095,5397,5147,Ssintorders,Products,35.0,0.0,0.0,0.0,N/A,0,157.42,42,0,0.0,0.0,Orders_Product
7096,1989,5398,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7097,5398,5185,Ssintorders,Products,40.0,0.0,0.0,0.0,N/A,0,6080.3,13,0,0.0,0.0,Orders_Product
7098,1954,5399,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7099,5399,5183,Ssintorders,Products,40.0,0.0,0.0,0.0,N/A,0,8530.71,24,0,0.0,0.0,Orders_Product
7100,1963,5400,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7101,5400,5178,Ssintorders,Products,40.0,0.0,0.0,0.0,N/A,0,1647.81,8,0,0.0,0.0,Orders_Product
7102,1956,5401,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7103,5401,4918,Ssintorders,Products,55.0,0.0,0.0,0.0,N/A,0,2129.22,35,0,0.0,0.0,Orders_Product
7104,1984,5402,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7105,5402,4922,Ssintorders,Products,35.0,0.0,0.0,0.0,N/A,0,6.11,47,0,0.0,0.0,Orders_Product
7106,1951,5403,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7107,5403,5122,Ssintorders,Products,55.0,0.0,0.0,0.0,N/A,0,5186.79,36,0,0.0,0.0,Orders_Product
7108,1992,5404,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7109,5404,4689,Ssintorders,Products,35.0,0.0,0.0,0.0,N/A,0,107.39,47,0,0.0,0.0,Orders_Product
7110,1970,5405,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7111,5405,5176,Ssintorders,Products,20.0,0.0,0.0,0.0,N/A,0,96.2,6,0,0.0,0.0,Orders_Product
7112,1992,5406,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7113,5406,4754,Ssintorders,Products,20.0,0.0,0.0,0.0,N/A,0,7.73,18,0,0.0,0.0,Orders_Product
7114,1977,5407,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7115,5407,5081,Ssintorders,Products,55.0,0.0,0.0,0.0,N/A,0,8645.75,47,0,0.0,0.0,Orders_Product
7116,1955,5408,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7117,5408,4963,Ssintorders,Products,35.0,0.0,0.0,0.0,N/A,0,567.48,35,0,0.0,0.0,Orders_Product
7118,1959,5409,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7119,5409,5081,Ssintorders,Products,55.0,0.0,0.0,0.0,N/A,0,8645.75,47,0,0.0,0.0,Orders_Product
7120,1961,5410,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7121,5410,5124,Ssintorders,Products,55.0,0.0,0.0,0.0,N/A,0,8201.78,45,0,0.0,0.0,Orders_Product
7122,1965,5411,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7123,5411,4691,Ssintorders,Products,20.0,0.0,0.0,0.0,N/A,0,13.62,6,0,0.0,0.0,Orders_Product
7124,1967,5412,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7125,5412,5043,Ssintorders,Products,35.0,0.0,0.0,0.0,N/A,0,86.33,40,0,0.0,0.0,Orders_Product
7126,1968,5413,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7127,5413,4926,Ssintorders,Products,20.0,0.0,0.0,0.0,N/A,0,34.57,18,0,0.0,0.0,Orders_Product
7128,1969,5414,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7129,5414,4902,Ssintorders,Products,40.0,0.0,0.0,0.0,N/A,0,5333.53,13,0,0.0,0.0,Orders_Product
7130,1972,5415,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7131,5415,4710,Ssintorders,Products,40.0,0.0,0.0,0.0,N/A,0,2613.16,23,0,0.0,0.0,Orders_Product
7132,1981,5416,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7133,5416,5073,Ssintorders,Products,20.0,0.0,0.0,0.0,N/A,0,72.83,13,0,0.0,0.0,Orders_Product
7134,1982,5417,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7135,5417,4706,Ssintorders,Products,20.0,0.0,0.0,0.0,N/A,0,83.85,18,0,0.0,0.0,Orders_Product
7136,1983,5418,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7137,5418,4800,Ssintorders,Products,35.0,0.0,0.0,0.0,N/A,0,1.57,42,0,0.0,0.0,Orders_Product
7138,1985,5419,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7139,5419,4743,Ssintorders,Products,20.0,0.0,0.0,0.0,N/A,0,5.75,24,0,0.0,0.0,Orders_Product
7140,1988,5420,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7141,5420,5117,Ssintorders,Products,55.0,0.0,0.0,0.0,N/A,0,2005.87,33,0,0.0,0.0,Orders_Product
7142,1993,5421,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7143,5421,5173,Ssintorders,Products,40.0,0.0,0.0,0.0,N/A,0,3438.83,16,0,0.0,0.0,Orders_Product
7144,2000,5422,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7145,5422,4698,Ssintorders,Products,20.0,0.0,0.0,0.0,N/A,0,278.88,11,0,0.0,0.0,Orders_Product
7146,2001,5423,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7147,5423,5062,Ssintorders,Products,35.0,0.0,0.0,0.0,N/A,0,132.72,40,0,0.0,0.0,Orders_Product
7148,2002,5424,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7149,5424,4844,Ssintorders,Products,55.0,0.0,0.0,0.0,N/A,0,4896.21,43,0,0.0,0.0,Orders_Product
7150,2003,5425,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7151,5425,5007,Ssintorders,Products,20.0,0.0,0.0,0.0,N/A,0,440.67,18,0,0.0,0.0,Orders_Product
7152,2004,5426,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7153,5426,4703,Ssintorders,Products,35.0,0.0,0.0,0.0,N/A,0,7.42,47,0,0.0,0.0,Orders_Product
7154,2005,5427,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7155,5427,4766,Ssintorders,Products,20.0,0.0,0.0,0.0,N/A,0,103.33,25,0,0.0,0.0,Orders_Product
7156,2006,5428,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7157,5428,4784,Ssintorders,Products,55.0,0.0,0.0,0.0,N/A,0,7278.12,48,0,0.0,0.0,Orders_Product
7158,2007,5429,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7159,5429,5004,Ssintorders,Products,40.0,0.0,0.0,0.0,N/A,0,4619.58,5,0,0.0,0.0,Orders_Product
7160,2008,5430,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7161,5430,5061,Ssintorders,Products,20.0,0.0,0.0,0.0,N/A,0,8.37,10,0,0.0,0.0,Orders_Product
7162,2009,5431,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7163,5431,5181,Ssintorders,Products,35.0,0.0,0.0,0.0,N/A,0,36.78,44,0,0.0,0.0,Orders_Product
7164,2010,5432,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7165,5432,4838,Ssintorders,Products,35.0,0.0,0.0,0.0,N/A,0,464.88,30,0,0.0,0.0,Orders_Product
7166,2011,5433,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7167,5433,4834,Ssintorders,Products,40.0,0.0,0.0,0.0,N/A,0,4560.38,26,0,0.0,0.0,Orders_Product
7168,2012,5434,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7169,5434,5154,Ssintorders,Products,35.0,0.0,0.0,0.0,N/A,0,4.13,41,0,0.0,0.0,Orders_Product
7170,2013,5435,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7171,5435,5117,Ssintorders,Products,55.0,0.0,0.0,0.0,N/A,0,2005.87,33,0,0.0,0.0,Orders_Product
7172,2014,5436,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7173,5436,4918,Ssintorders,Products,55.0,0.0,0.0,0.0,N/A,0,2129.22,35,0,0.0,0.0,Orders_Product
7174,2015,5437,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7175,5437,4918,Ssintorders,Products,55.0,0.0,0.0,0.0,N/A,0,2129.22,35,0,0.0,0.0,Orders_Product
7176,2016,5438,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7177,5438,4691,Ssintorders,Products,20.0,0.0,0.0,0.0,N/A,0,13.62,6,0,0.0,0.0,Orders_Product
7178,2017,5439,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7179,5439,5062,Ssintorders,Products,35.0,0.0,0.0,0.0,N/A,0,132.72,40,0,0.0,0.0,Orders_Product
7180,2018,5440,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7181,5440,5131,Ssintorders,Products,20.0,0.0,0.0,0.0,N/A,0,50.91,25,0,0.0,0.0,Orders_Product
7182,2019,5441,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7183,5441,4754,Ssintorders,Products,20.0,0.0,0.0,0.0,N/A,0,7.73,18,0,0.0,0.0,Orders_Product
7184,2020,5442,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7185,5442,5161,Ssintorders,Products,35.0,0.0,0.0,0.0,N/A,0,16.91,30,0,0.0,0.0,Orders_Product
7186,2021,5443,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7187,5443,5066,Ssintorders,Products,40.0,0.0,0.0,0.0,N/A,0,9851.85,6,0,0.0,0.0,Orders_Product
7188,2022,5444,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7189,5444,4714,Ssintorders,Products,20.0,0.0,0.0,0.0,N/A,0,136.7,5,0,0.0,0.0,Orders_Product
7190,2023,5445,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7191,5445,5180,Ssintorders,Products,40.0,0.0,0.0,0.0,N/A,0,8738.71,24,0,0.0,0.0,Orders_Product
7192,2024,5446,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7193,5446,5157,Ssintorders,Products,20.0,0.0,0.0,0.0,N/A,0,94.64,5,0,0.0,0.0,Orders_Product
7194,2025,5447,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7195,5447,4870,Ssintorders,Products,35.0,0.0,0.0,0.0,N/A,0,3.36,28,0,0.0,0.0,Orders_Product
7196,2026,5448,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7197,5448,4928,Ssintorders,Products,20.0,0.0,0.0,0.0,N/A,0,5.18,21,0,0.0,0.0,Orders_Product
7198,2027,5449,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7199,5449,4706,Ssintorders,Products,20.0,0.0,0.0,0.0,N/A,0,83.85,18,0,0.0,0.0,Orders_Product
7200,2028,5450,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7201,5450,5043,Ssintorders,Products,35.0,0.0,0.0,0.0,N/A,0,86.33,40,0,0.0,0.0,Orders_Product
7202,2029,5451,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7203,5451,4857,Ssintorders,Products,35.0,0.0,0.0,0.0,N/A,0,9.77,38,0,0.0,0.0,Orders_Product
7204,2030,5452,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7205,5452,5102,Ssintorders,Products,20.0,0.0,0.0,0.0,N/A,0,170.53,25,0,0.0,0.0,Orders_Product
7206,2031,5453,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7207,5453,5011,Ssintorders,Products,35.0,0.0,0.0,0.0,N/A,0,1.96,38,0,0.0,0.0,Orders_Product
7208,2032,5454,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7209,5454,4914,Ssintorders,Products,55.0,0.0,0.0,0.0,N/A,0,7040.86,29,0,0.0,0.0,Orders_Product
7210,2033,5455,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
7211,5455,4987,Ssintorders,Products,40.0,0.0,0.0,0.0,N/A,0,3837.72,16,0,0.0,0.0,Orders_Product
7212,2034,5456,Ssintship,Ssintorders,100.0,0.0,0.0,0.0,N/A,0,0.0,0,0,0.0,0.0,Order
